software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,markers,onTarget
4.1,subclass,048 RHP-COA Ndnf Gaba,992,0.01,1.0,0.0020161290322580645,248720,0,990,2,4,"['ENSMUSG00000026787', 'ENSMUSG00000059857', 'ENSMUSG00000049001', 'ENSMUSG00000032269']",0.04277187958359718
4.1,subclass,049 Lamp5 Gaba,898,0.6509625126646403,0.9553903345724907,0.28619153674832964,248802,12,641,257,2,"['ENSMUSG00000049001', 'ENSMUSG00000039714']",0.11274725198745728
4.1,subclass,050 Lamp5 Lhx6 Gaba,400,0.5706521739130436,1.0,0.21,249312,0,316,84,3,"['ENSMUSG00000026890', 'ENSMUSG00000032776', 'ENSMUSG00000032060']",0.06724314391613007
4.1,subclass,051 Pvalb chandelier Gaba,100,0.08760683760683763,0.07321428571428572,0.41,249093,519,59,41,2,"['ENSMUSG00000011171', 'ENSMUSG00000005716']",0.2211238592863083
4.1,subclass,052 Pvalb Gaba,1100,0.46937416777629826,0.592436974789916,0.25636363636363635,248418,194,818,282,3,"['ENSMUSG00000026890', 'ENSMUSG00000092094', 'ENSMUSG00000024990']",0.05896046385169029
4.1,subclass,053 Sst Gaba,3650,0.4908789386401327,0.9949579831932773,0.16219178082191782,246059,3,3058,592,3,"['ENSMUSG00000026890', 'ENSMUSG00000042453', 'ENSMUSG00000024990']",0.06111299246549606
4.1,subclass,054 STR Prox1 Lhx6 Gaba,497,0.4996214988644967,0.6407766990291263,0.2655935613682093,249141,74,365,132,2,"['ENSMUSG00000026890', 'ENSMUSG00000024697']",0.21300731599330902
4.1,subclass,055 STR Lhx8 Gaba,298,0.6548757170172085,0.732620320855615,0.4597315436241611,249364,50,161,137,2,"['ENSMUSG00000033740', 'ENSMUSG00000096225']",0.12238098680973053
4.1,subclass,056 Sst Chodl Gaba,885,0.3837118245888802,1.0,0.11073446327683616,248827,0,787,98,2,"['ENSMUSG00000026890', 'ENSMUSG00000064325']",0.16066311299800873
4.1,subclass,057 NDB-SI-MA-STRv Lhx8 Gaba,2731,0.7024601578214451,0.9732047159699893,0.3324789454412303,246956,25,1823,908,3,"['ENSMUSG00000026890', 'ENSMUSG00000067724', 'ENSMUSG00000051910']",0.06848644465208054
4.1,subclass,058 PAL-STR Gaba-Chol,758,0.8251996450754215,0.9946524064171123,0.49076517150395776,248952,2,386,372,2,"['ENSMUSG00000096225', 'ENSMUSG00000021919']",0.2400835156440735
4.1,subclass,059 GPe-SI Sox6 Cyp26b1 Gaba,250,0.4258443465491924,0.4172661870503597,0.464,249300,162,134,116,2,"['ENSMUSG00000051910', 'ENSMUSG00000021998']",0.05198194086551666
4.1,subclass,060 OT D3 Folh1 Gaba,200,0.59,0.7866666666666666,0.295,249496,16,141,59,2,"['ENSMUSG00000030069', 'ENSMUSG00000022705']",0.4856530725955963
4.1,subclass,061 STR D1 Gaba,1100,0.7041251778093883,0.9252336448598131,0.36,248580,32,704,396,3,"['ENSMUSG00000037771', 'ENSMUSG00000021108', 'ENSMUSG00000021478']",0.08025189489126205
4.1,subclass,062 STR D2 Gaba,1247,0.6617922759655044,0.9943661971830986,0.2830793905372895,248463,2,894,353,3,"['ENSMUSG00000038370', 'ENSMUSG00000020178', 'ENSMUSG00000054728']",0.009833434596657753
4.1,subclass,063 STR D1 Sema5a Gaba,548,0.5243445692883897,0.8615384615384616,0.20437956204379562,249146,18,436,112,3,"['ENSMUSG00000068696', 'ENSMUSG00000046402', 'ENSMUSG00000055471']",0.06214405596256256
4.1,subclass,064 STR-PAL Chst9 Gaba,750,0.5235204855842185,0.971830985915493,0.184,248958,4,612,138,3,"['ENSMUSG00000027210', 'ENSMUSG00000038805', 'ENSMUSG00000047161']",0.03729357197880745
4.1,subclass,065 IA Mgp Gaba,571,0.332239540607055,0.5,0.14185639229422067,249060,81,490,81,5,"['ENSMUSG00000068859', 'ENSMUSG00000046178', 'ENSMUSG00000063564', 'ENSMUSG00000020950', 'ENSMUSG00000052551']",0.00882122665643692
4.1,subclass,066 NDB-SI-ant Prdm12 Gaba,590,0.1649076517150396,0.5952380952380952,0.0423728813559322,249105,17,565,25,4,"['ENSMUSG00000038370', 'ENSMUSG00000079466', 'ENSMUSG00000027210', 'ENSMUSG00000029563']",0.010868808254599571
4.1,subclass,067 LSX Sall3 Pax6 Gaba,387,0.47846889952153115,1.0,0.15503875968992248,249325,0,327,60,3,"['ENSMUSG00000079466', 'ENSMUSG00000010461', 'ENSMUSG00000020524']",0.20957022905349731
4.1,subclass,068 LSX Otx2 Gaba,1152,0.5352422907488987,0.5737898465171193,0.421875,248199,361,666,486,3,"['ENSMUSG00000037771', 'ENSMUSG00000098682', 'ENSMUSG00000059456']",0.014825494959950447
4.1,subclass,069 LSX Nkx2-1 Gaba,2013,0.4190687361419069,0.4772727272727273,0.2816691505216095,247078,621,1446,567,4,"['ENSMUSG00000039349', 'ENSMUSG00000037771', 'ENSMUSG00000041272', 'ENSMUSG00000087075']",0.03352244198322296
4.1,subclass,070 LSX Prdm12 Slit2 Gaba,1654,0.05662514156285391,0.7142857142857143,0.012091898428053204,248050,8,1634,20,4,"['ENSMUSG00000079466', 'ENSMUSG00000006586', 'ENSMUSG00000046321', 'ENSMUSG00000022494']",0.014063643291592598
4.1,subclass,071 LSX Prdm12 Zeb2 Gaba,1237,0.49937836717778694,0.8197278911564626,0.1948261924009701,248422,53,996,241,4,"['ENSMUSG00000026872', 'ENSMUSG00000031075', 'ENSMUSG00000025885', 'ENSMUSG00000025094']",0.06232087314128876
4.1,subclass,072 LSX Sall3 Lmo1 Gaba,694,0.14483627204030228,0.92,0.03314121037463977,249016,2,671,23,3,"['ENSMUSG00000048126', 'ENSMUSG00000027748', 'ENSMUSG00000033278']",0.01769559644162655
4.1,subclass,073 MEA-BST Sox6 Gaba,2470,0.43049590003904725,0.665158371040724,0.1785425101214575,247020,222,2029,441,4,"['ENSMUSG00000037771', 'ENSMUSG00000100005', 'ENSMUSG00000051910', 'ENSMUSG00000021508']",0.02727353200316429
4.1,subclass,074 MEA-BST Lhx6 Sp9 Gaba,1550,0.4493526275704493,0.8773234200743495,0.15225806451612903,248129,33,1314,236,4,"['ENSMUSG00000069132', 'ENSMUSG00000075324', 'ENSMUSG00000105265', 'ENSMUSG00000032511']",0.02644403837621212
4.1,subclass,075 MEA-BST Lhx6 Nr2e1 Gaba,600,0.701155462184874,0.8190184049079755,0.445,249053,59,333,267,3,"['ENSMUSG00000026890', 'ENSMUSG00000019803', 'ENSMUSG00000023927']",0.06434319168329239
4.1,subclass,076 MEA-BST Lhx6 Nfib Gaba,1666,0.5977258758451137,0.9798488664987406,0.2334933973589436,248038,8,1277,389,3,"['ENSMUSG00000026890', 'ENSMUSG00000008575', 'ENSMUSG00000036523']",0.06307131052017212
4.1,subclass,077 CEA-BST Gal Avp Gaba,100,0.8774038461538461,0.9240506329113924,0.73,249606,6,27,73,2,"['ENSMUSG00000027210', 'ENSMUSG00000037727']",0.5043219923973083
4.1,subclass,078 SI-MA-ACB Ebf1 Bnc2 Gaba,500,0.6753731343283583,0.861904761904762,0.362,249183,29,319,181,3,"['ENSMUSG00000070880', 'ENSMUSG00000027210', 'ENSMUSG00000028487']",0.009119202382862568
4.1,subclass,079 CEA-BST Six3 Cyp26b1 Gaba,988,0.6714761376248612,0.7400611620795107,0.4898785425101215,248554,170,504,484,2,"['ENSMUSG00000063415', 'ENSMUSG00000038805']",0.09925148636102676
4.1,subclass,080 CEA-AAA-BST Six3 Sp9 Gaba,1239,0.05388760585065435,0.9333333333333333,0.011299435028248588,248472,1,1225,14,6,"['ENSMUSG00000068696', 'ENSMUSG00000030551', 'ENSMUSG00000056222', 'ENSMUSG00000033730', 'ENSMUSG00000038805', 'ENSMUSG00000046982']",0.008048196323215961
4.1,subclass,081 ACB-BST-FS D1 Gaba,522,0.49432739059967584,0.6853932584269663,0.23371647509578544,249134,56,400,122,5,"['ENSMUSG00000028173', 'ENSMUSG00000028546', 'ENSMUSG00000047935', 'ENSMUSG00000046215', 'ENSMUSG00000039081']",0.016881974413990974
4.1,subclass,082 CEA-BST Ebf1 Pdyn Gaba,1097,0.4992833253702819,0.8393574297188755,0.19051959890610756,248575,40,888,209,4,"['ENSMUSG00000034185', 'ENSMUSG00000029754', 'ENSMUSG00000057098', 'ENSMUSG00000025551']",0.019974997267127037
4.1,subclass,083 CEA-BST Rai14 Pdyn Crh Gaba,200,0.4017857142857143,0.7941176470588235,0.135,249505,7,173,27,3,"['ENSMUSG00000025400', 'ENSMUSG00000022246', 'ENSMUSG00000058624']",0.0630493238568306
4.1,subclass,084 BST-SI-AAA Six3 Slc22a3 Gaba,350,0.5300859598853868,0.8505747126436781,0.21142857142857144,249349,13,276,74,3,"['ENSMUSG00000023828', 'ENSMUSG00000038805', 'ENSMUSG00000025592']",0.0520441047847271
4.1,subclass,085 SI-MPO-LPO Lhx8 Gaba,1804,0.705987488829312,0.9461077844311377,0.35033259423503327,247872,36,1172,632,3,"['ENSMUSG00000034486', 'ENSMUSG00000026890', 'ENSMUSG00000029563']",0.06295403093099594
4.1,subclass,086 MPO-ADP Lhx8 Gaba,1153,0.2300070771408351,1.0,0.05637467476149176,248559,0,1088,65,3,"['ENSMUSG00000075270', 'ENSMUSG00000096225', 'ENSMUSG00000051243']",0.031692177057266235
4.1,subclass,087 MPN-MPO-LPO Lhx6 Zfhx3 Gaba,500,0.4457720588235295,0.6598639455782312,0.194,249162,50,403,97,3,"['ENSMUSG00000026890', 'ENSMUSG00000075270', 'ENSMUSG00000109097']",0.05073627457022667
4.1,subclass,088 BST Tac2 Gaba,500,0.3995433789954338,0.4472843450479233,0.28,249039,173,360,140,3,"['ENSMUSG00000038331', 'ENSMUSG00000027270', 'ENSMUSG00000037771']",0.016209019348025322
4.1,subclass,089 PVR Six3 Sox3 Gaba,1685,0.360491432266408,0.6335227272727273,0.13234421364985163,247898,129,1462,223,4,"['ENSMUSG00000031075', 'ENSMUSG00000032368', 'ENSMUSG00000038805', 'ENSMUSG00000036192']",0.01563931815326214
4.1,subclass,090 BST-MPN Six3 Nrgn Gaba,1533,0.3378554656926689,0.4504347826086956,0.1689497716894977,247863,316,1274,259,4,"['ENSMUSG00000037771', 'ENSMUSG00000028871', 'ENSMUSG00000100005', 'ENSMUSG00000038805']",0.02314388006925583
4.1,subclass,091 ARH-PVi Six6 Dopa-Gaba,200,0.7655038759689923,1.0,0.395,249512,0,121,79,2,"['ENSMUSG00000020953', 'ENSMUSG00000021609']",0.28397512435913086
4.1,subclass,092 TMv-PMv Tbx3 Hist-Gaba,337,0.8452041785375118,0.994413407821229,0.5281899109792285,249374,1,159,178,2,"['ENSMUSG00000027360', 'ENSMUSG00000047261']",0.15280082821846008
4.1,subclass,093 RT-ZI Gnb3 Gaba,1243,0.3785754346606842,1.0,0.1086082059533387,248469,0,1108,135,2,"['ENSMUSG00000039714', 'ENSMUSG00000038805']",0.021128006279468536
4.1,subclass,094 SCH Six6 Cdc14a Gaba,700,0.4236577181208054,0.8211382113821138,0.1442857142857143,248990,22,599,101,2,"['ENSMUSG00000033502', 'ENSMUSG00000021099']",0.19857995212078094
4.1,subclass,095 DMH Prdm13 Gaba,300,0.3061224489795919,0.31343283582089554,0.28,249228,184,216,84,3,"['ENSMUSG00000070880', 'ENSMUSG00000025255', 'ENSMUSG00000040478']",0.005258890334516764
4.1,subclass,096 PVHd Gsc Gaba,50,0.3051643192488263,0.2765957446808511,0.52,249594,68,24,26,2,"['ENSMUSG00000070880', 'ENSMUSG00000021095']",0.5031623840332031
4.1,subclass,097 PVHd-SBPV Six3 Prox1 Gaba,1050,0.28210116731517504,0.7073170731707317,0.08285714285714285,248626,36,963,87,4,"['ENSMUSG00000010175', 'ENSMUSG00000105265', 'ENSMUSG00000042258', 'ENSMUSG00000035277']",0.019227921962738037
4.1,subclass,098 AHN-SBPV-PVHd Pdrm12 Gaba,1799,0.43662344535591424,0.6666666666666666,0.18343524180100054,247748,165,1469,330,4,"['ENSMUSG00000079466', 'ENSMUSG00000041911', 'ENSMUSG00000030551', 'ENSMUSG00000035653']",0.006349820178002119
4.1,subclass,099 SBPV-PVa Six6 Satb2 Gaba,750,0.4145516074450084,0.9074074074074074,0.13066666666666665,248952,10,652,98,4,"['ENSMUSG00000038331', 'ENSMUSG00000071424', 'ENSMUSG00000021099', 'ENSMUSG00000001986']",0.003470567986369133
4.1,subclass,100 AHN Onecut3 Gaba,800,0.44062027231467477,0.5054229934924078,0.29125,248684,228,567,233,3,"['ENSMUSG00000037771', 'ENSMUSG00000045518', 'ENSMUSG00000058624']",0.008341724053025246
4.1,subclass,101 ZI Pax6 Gaba,3612,0.49566387559808617,0.8621586475942783,0.18355481727574752,245994,106,2949,663,4,"['ENSMUSG00000027168', 'ENSMUSG00000045083', 'ENSMUSG00000030551', 'ENSMUSG00000042258']",0.006051887292414904
4.1,subclass,102 DMH-LHA Gsx1 Gaba,1343,0.5610561056105611,0.884393063583815,0.22784810126582278,248329,40,1037,306,3,"['ENSMUSG00000070695', 'ENSMUSG00000010175', 'ENSMUSG00000053129']",0.004026964772492647
4.1,subclass,103 PVHd-DMH Lhx6 Gaba,1102,0.28684589534325494,0.31201044386422977,0.21687840290381125,248083,527,863,239,3,"['ENSMUSG00000026890', 'ENSMUSG00000068859', 'ENSMUSG00000000263']",0.030210716649889946
4.1,subclass,104 TU-ARH Otp Six6 Gaba,1196,0.7522371364653244,0.9042016806722689,0.4498327759197324,248459,57,658,538,2,"['ENSMUSG00000021099', 'ENSMUSG00000021685']",0.09788196533918381
4.1,subclass,105 TMd-DMH Foxd2 Gaba,443,0.6349809885931559,0.7660550458715596,0.37697516930022573,249218,51,276,167,2,"['ENSMUSG00000041911', 'ENSMUSG00000053747']",0.06999752670526505
4.1,subclass,106 PVpo-VMPO-MPN Hmx2 Gaba,2331,0.5355064027939466,0.9368635437881874,0.19734019734019734,247350,31,1871,460,4,"['ENSMUSG00000037771', 'ENSMUSG00000050100', 'ENSMUSG00000020950', 'ENSMUSG00000024907']",0.008481651544570923
4.1,subclass,107 DMH Hmx2 Gaba,2174,0.3605924018029621,0.9613733905579399,0.10303587856485741,247529,9,1950,224,4,"['ENSMUSG00000041911', 'ENSMUSG00000027985', 'ENSMUSG00000040856', 'ENSMUSG00000024907']",0.02808491513133049
4.1,subclass,108 ARH-PVp Tbx3 Gaba,550,0.41889483065953653,0.6573426573426573,0.1709090909090909,249113,49,456,94,4,"['ENSMUSG00000037771', 'ENSMUSG00000018604', 'ENSMUSG00000051527', 'ENSMUSG00000040856']",0.01795658841729164
4.1,subclass,109 LGv-ZI Otx2 Gaba,850,0.3354037267080745,0.5684210526315789,0.12705882352941175,248780,82,742,108,4,"['ENSMUSG00000068859', 'ENSMUSG00000052581', 'ENSMUSG00000112117', 'ENSMUSG00000021848']",0.0018374972278252244
4.1,subclass,110 BST-po Iigp1 Glut,50,0.5508474576271186,0.7647058823529411,0.26,249658,4,37,13,2,"['ENSMUSG00000042501', 'ENSMUSG00000112422']",0.4241172671318054
4.1,subclass,111 TRS-BAC Sln Glut,229,0.6181015452538631,1.0,0.2445414847161572,249483,0,173,56,2,"['ENSMUSG00000044017', 'ENSMUSG00000042045']",0.5348650217056274
4.1,subclass,112 GPi Tbr1 Cngb3 Gaba-Glut,150,0.15926236378876782,0.13595706618962433,0.5066666666666667,249079,483,74,76,2,"['ENSMUSG00000056494', 'ENSMUSG00000049583']",0.14255942404270172
4.1,subclass,113 MEA-COA-BMA Ccdc42 Glut,796,0.10698198198198197,0.8260869565217391,0.02386934673366834,248912,4,777,19,6,"['ENSMUSG00000100005', 'ENSMUSG00000032511', 'ENSMUSG00000038760', 'ENSMUSG00000022311', 'ENSMUSG00000037579', 'ENSMUSG00000024256']",0.009824924170970917
4.1,subclass,114 COAa-PAA-MEA Barhl2 Glut,1950,0.11508951406649617,0.5454545454545454,0.027692307692307693,247717,45,1896,54,4,"['ENSMUSG00000019230', 'ENSMUSG00000079157', 'ENSMUSG00000040258', 'ENSMUSG00000037579']",0.009408129379153252
4.1,subclass,115 MS-SF Bsx Glut,855,0.7048458149779736,0.7938931297709924,0.4865497076023392,248749,108,439,416,2,"['ENSMUSG00000008999', 'ENSMUSG00000042258']",0.08936966210603714
4.1,subclass,116 AVPV-MEPO-SFO Tbr1 Glut,1257,0.027237354085603113,1.0,0.005568814638027049,248455,0,1250,7,3,"['ENSMUSG00000026787', 'ENSMUSG00000035033', 'ENSMUSG00000063594']",0.026252735406160355
4.1,subclass,117 LHA Barhl2 Glut,666,0.10919540229885058,0.37254901960784315,0.028528528528528527,249014,32,647,19,5,"['ENSMUSG00000027210', 'ENSMUSG00000045083', 'ENSMUSG00000038112', 'ENSMUSG00000051354', 'ENSMUSG00000005268']",0.006788956467062235
4.1,subclass,118 ADP-MPO Trp73 Glut,871,0.8069206164582728,0.8644859813084113,0.6371986222732492,248754,87,316,555,2,"['ENSMUSG00000059361', 'ENSMUSG00000029026']",0.12923651933670044
4.1,subclass,119 SI-MA-LPO-LHA Skor1 Glut,3392,0.17929292929292928,1.0,0.04186320754716981,246320,0,3250,142,3,"['ENSMUSG00000047143', 'ENSMUSG00000096914', 'ENSMUSG00000050377']",0.28962254524230957
4.1,subclass,120 MEA Otp Foxp2 Glut,250,0.502092050209205,0.8421052631578947,0.192,249453,9,202,48,3,"['ENSMUSG00000030500', 'ENSMUSG00000014813', 'ENSMUSG00000024593']",0.05204949527978897
4.1,subclass,121 MEA-BST Otp Zic2 Glut,468,0.6818181818181819,0.8613861386138614,0.3717948717948718,249216,28,294,174,3,"['ENSMUSG00000036972', 'ENSMUSG00000021508', 'ENSMUSG00000021685']",0.03840041533112526
4.1,subclass,122 LHA-MEA Otp Glut,337,0.6937307297019528,0.8490566037735849,0.40059347181008903,249351,24,202,135,3,"['ENSMUSG00000000247', 'ENSMUSG00000053310', 'ENSMUSG00000021685']",0.020434247329831123
4.1,subclass,123 DMH Nkx2-4 Glut,300,0.4017857142857143,0.48322147651006714,0.24,249335,77,228,72,2,"['ENSMUSG00000042607', 'ENSMUSG00000046500']",0.22382530570030212
4.1,subclass,124 MPN-MPO-PVpo Hmx2 Glut,1600,0.7698863636363636,0.883695652173913,0.508125,248005,107,787,813,3,"['ENSMUSG00000030500', 'ENSMUSG00000020950', 'ENSMUSG00000112343']",0.011588523164391518
4.1,subclass,125 DMH Hmx2 Glut,550,0.4343807763401109,0.706766917293233,0.1709090909090909,249123,39,456,94,3,"['ENSMUSG00000027985', 'ENSMUSG00000030500', 'ENSMUSG00000050100']",0.006909152492880821
4.1,subclass,126 ARH-PVp Tbx3 Glut,541,0.37720033528918695,0.5521472392638037,0.16635859519408502,249098,73,451,90,3,"['ENSMUSG00000018604', 'ENSMUSG00000030500', 'ENSMUSG00000054360']",0.0069177099503576756
4.1,subclass,127 DMH-LHA Vgll2 Glut,235,0.24744486282947822,0.22660098522167488,0.39148936170212767,249163,314,143,92,1,['ENSMUSG00000049641'],0.0
4.1,subclass,128 VMH Fezf1 Glut,550,0.5741190765492101,0.6897810218978102,0.34363636363636363,249077,85,361,189,3,"['ENSMUSG00000029697', 'ENSMUSG00000112343', 'ENSMUSG00000024798']",0.05692385137081146
4.1,subclass,129 VMH Nr5a1 Glut,950,0.6217901687454146,0.7635135135135135,0.3568421052631579,248657,105,611,339,2,"['ENSMUSG00000026751', 'ENSMUSG00000045083']",0.501808762550354
4.1,subclass,130 LHA Pmch Glut,250,0.7779456193353476,1.0,0.412,249462,0,147,103,2,"['ENSMUSG00000035383', 'ENSMUSG00000035365']",1.0
4.1,subclass,131 LHA-AHN-PVH Otp Trh Glut,750,0.3256105197244834,0.3404255319148936,0.2773333333333333,248559,403,542,208,2,"['ENSMUSG00000039539', 'ENSMUSG00000062713']",0.0018147943774238229
4.1,subclass,132 AHN-RCH-LHA Otp Fezf1 Glut,1142,0.667447306791569,0.9633802816901409,0.29947460595446584,248557,13,800,342,3,"['ENSMUSG00000029697', 'ENSMUSG00000057098', 'ENSMUSG00000021685']",0.0449998565018177
4.1,subclass,133 PVH-SO-PVa Otp Glut,1138,0.1761619190404798,0.9591836734693877,0.04130052724077329,248572,2,1091,47,5,"['ENSMUSG00000055322', 'ENSMUSG00000027400', 'ENSMUSG00000017978', 'ENSMUSG00000063626', 'ENSMUSG00000021685']",0.004038944840431213
4.1,subclass,134 PH-ant-LHA Otp Bsx Glut,1997,0.7780138077535848,0.9627601314348302,0.4401602403605408,247681,34,1118,879,3,"['ENSMUSG00000030500', 'ENSMUSG00000054360', 'ENSMUSG00000021685']",0.04057842120528221
4.1,subclass,135 STN-PSTN Pitx2 Glut,1535,0.7562339780936843,0.941944847605225,0.42280130293159607,248137,40,886,649,2,"['ENSMUSG00000026686', 'ENSMUSG00000012819']",0.13253454864025116
4.1,subclass,136 PMv-TMv Pitx2 Glut,700,0.46364985163204747,0.7716049382716049,0.17857142857142858,248975,37,575,125,4,"['ENSMUSG00000026686', 'ENSMUSG00000049630', 'ENSMUSG00000055026', 'ENSMUSG00000031734']",0.04065201058983803
4.1,subclass,137 PH-an Pitx2 Glut,327,0.40018190086402905,0.37606837606837606,0.5382262996941896,249093,292,151,176,2,"['ENSMUSG00000028736', 'ENSMUSG00000030500']",0.04115836322307587
4.1,subclass,138 PH Pitx2 Glut,807,0.10192525481313702,0.9473684210526315,0.022304832713754646,248904,1,789,18,5,"['ENSMUSG00000026686', 'ENSMUSG00000047143', 'ENSMUSG00000071424', 'ENSMUSG00000031734', 'ENSMUSG00000078952']",0.0
4.1,subclass,139 PH-LHA Foxb1 Glut,1178,0.03694581280788177,0.9,0.007640067911714771,248533,1,1169,9,3,"['ENSMUSG00000028023', 'ENSMUSG00000059246', 'ENSMUSG00000049176']",0.11695180088281631
4.1,subclass,140 PMd-LHA Foxb1 Glut,700,0.6073321554770318,0.7033248081841432,0.39285714285714285,248896,116,425,275,2,"['ENSMUSG00000059246', 'ENSMUSG00000043969']",0.06623519957065582
4.1,subclass,141 PH-SUM Foxa1 Glut,1398,0.5082912761355443,0.8197674418604651,0.2017167381974249,248252,62,1116,282,3,"['ENSMUSG00000026686', 'ENSMUSG00000026872', 'ENSMUSG00000047261']",0.007860076613724232
4.1,subclass,142 HY Gnrh1 Glut,50,0.9917355371900827,1.0,0.96,249662,0,2,48,1,['ENSMUSG00000015812'],1.0
4.1,subclass,143 MM-ant Foxb1 Glut,300,0.1724137931034483,1.0,0.04,249412,0,288,12,3,"['ENSMUSG00000051397', 'ENSMUSG00000059246', 'ENSMUSG00000058571']",0.004785454832017422
4.1,subclass,144 MM Foxb1 Glut,350,0.8318739054290717,0.9595959595959596,0.5428571428571428,249354,8,160,190,2,"['ENSMUSG00000059246', 'ENSMUSG00000024565']",0.11791025847196579
4.1,subclass,145 MH Tac2 Glut,1042,0.641923436041083,1.0,0.263915547024952,248670,0,767,275,2,"['ENSMUSG00000063594', 'ENSMUSG00000031075']",0.2642694413661957
4.1,subclass,146 LH Pou4f1 Sox1 Glut,700,0.5542813455657493,0.9539473684210527,0.20714285714285716,249005,7,555,145,2,"['ENSMUSG00000047935', 'ENSMUSG00000048349']",0.03764905780553818
4.1,subclass,147 AD Serpinb7 Glut,100,0.7575757575757576,0.8108108108108109,0.6,249598,14,40,60,2,"['ENSMUSG00000036907', 'ENSMUSG00000032368']",0.13940326869487762
4.1,subclass,148 AV Col27a1 Glut,100,0.589622641509434,0.8928571428571429,0.25,249609,3,75,25,2,"['ENSMUSG00000043659', 'ENSMUSG00000024727']",0.22110936045646667
4.1,subclass,149 PVT-PT Ntrk1 Glut,792,0.6289473684210526,0.8628158844765343,0.30176767676767674,248882,38,553,239,3,"['ENSMUSG00000034486', 'ENSMUSG00000048251', 'ENSMUSG00000041703']",0.04803997650742531
4.1,subclass,150 CM-IAD-CL-PCN Sema5b Glut,750,0.431228861330327,0.59765625,0.204,248859,103,597,153,3,"['ENSMUSG00000034486', 'ENSMUSG00000095105', 'ENSMUSG00000052133']",0.09633056074380875
4.1,subclass,151 TH Prkcd Grin2c Glut,2100,0.04203539823008849,0.475,0.009047619047619047,247591,21,2081,19,3,"['ENSMUSG00000027833', 'ENSMUSG00000062151', 'ENSMUSG00000020733']",0.0044638668186962605
4.1,subclass,152 RE-Xi Nox4 Glut,700,0.133248730964467,0.9545454545454546,0.03,249011,1,679,21,3,"['ENSMUSG00000026475', 'ENSMUSG00000027833', 'ENSMUSG00000030562']",0.027655092999339104
4.1,subclass,153 MG-POL-SGN Nts Glut,298,0.45384615384615384,0.6704545454545454,0.19798657718120805,249385,29,239,59,3,"['ENSMUSG00000034486', 'ENSMUSG00000048332', 'ENSMUSG00000062372']",0.020422322675585747
4.1,subclass,154 PF Fzd5 Glut,800,0.758236434108527,0.990506329113924,0.39125,248909,3,487,313,2,"['ENSMUSG00000045005', 'ENSMUSG00000069372']",0.24917206168174744
4.1,subclass,155 PRC-PAG Pax6 Glut,1137,0.7073106360517287,0.808446455505279,0.4714160070360598,248448,127,601,536,3,"['ENSMUSG00000027168', 'ENSMUSG00000034384', 'ENSMUSG00000030500']",0.04981213063001633
4.1,subclass,156 MB-ant-ve Dmrta2 Glut,354,0.4174573055028463,0.5028571428571429,0.24858757062146894,249271,87,266,88,4,"['ENSMUSG00000047143', 'ENSMUSG00000000263', 'ENSMUSG00000040420', 'ENSMUSG00000043969']",0.0493793785572052
4.1,subclass,157 RN Spp1 Glut,48,0.7051282051282051,0.8148148148148148,0.4583333333333333,249659,5,26,22,2,"['ENSMUSG00000029304', 'ENSMUSG00000046782']",0.1432012915611267
4.1,subclass,158 MRN-PAG Nkx6-1 Glut,235,0.3286908077994429,0.30256410256410254,0.502127659574468,249205,272,117,118,2,"['ENSMUSG00000028023', 'ENSMUSG00000029151']",0.05784805864095688
4.1,subclass,159 IF-RL-CLI-PAG Foxa1 Glut,675,0.5975674246430459,0.743421052631579,0.3348148148148148,248959,78,449,226,4,"['ENSMUSG00000008575', 'ENSMUSG00000047143', 'ENSMUSG00000010476', 'ENSMUSG00000052920']",0.009631345979869366
4.1,subclass,160 PAG-SC Neurod2 Meis2 Glut,797,0.4553415061295973,0.6812227074235808,0.19573400250941028,248842,73,641,156,3,"['ENSMUSG00000026805', 'ENSMUSG00000027833', 'ENSMUSG00000098682']",0.045218802988529205
4.1,subclass,161 PAG Pou4f3 Glut,724,0.4966517857142857,0.5437881873727087,0.3687845303867403,248764,224,457,267,3,"['ENSMUSG00000039539', 'ENSMUSG00000022053', 'ENSMUSG00000024497']",0.020514050498604774
4.1,subclass,162 CUN Evx2 Lhx2 Glut,1309,0.5832344800316331,0.9672131147540983,0.22536287242169595,248393,10,1014,295,4,"['ENSMUSG00000019230', 'ENSMUSG00000001815', 'ENSMUSG00000049336', 'ENSMUSG00000021848']",0.012824547477066517
4.1,subclass,163 APN C1ql2 Glut,350,0.6267605633802817,0.9888888888888889,0.2542857142857143,249361,1,261,89,3,"['ENSMUSG00000042596', 'ENSMUSG00000036907', 'ENSMUSG00000021255']",0.1658230572938919
4.1,subclass,164 APN C1ql4 Glut,450,0.7569141193595342,0.9004329004329005,0.4622222222222222,249239,23,242,208,2,"['ENSMUSG00000001076', 'ENSMUSG00000069372']",0.1225723922252655
4.1,subclass,165 PAG-MRN Pou3f1 Glut,1298,0.49350649350649345,0.5956112852664577,0.29275808936825887,248156,258,918,380,3,"['ENSMUSG00000027833', 'ENSMUSG00000028222', 'ENSMUSG00000001076']",0.025347337126731873
4.1,subclass,166 MRN Pou3f1 C1ql4 Glut,549,0.1026167265264238,0.11428571428571428,0.07285974499089254,248853,310,509,40,3,"['ENSMUSG00000027833', 'ENSMUSG00000066189', 'ENSMUSG00000001076']",0.02457641437649727
