software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,markers,onTarget
4.1,cluster,0014 IT EP-CLA Glut_2,50,0.09259259259259259,1.0,0.02,249662,0,49,1,4,"['ENSMUSG00000030559', 'ENSMUSG00000100000', 'ENSMUSG00000091511', 'ENSMUSG00000047161']",0.002548848744481802
4.1,cluster,0015 IT EP-CLA Glut_2,50,0.0,0.0,0.0,249662,0,50,0,3,"['ENSMUSG00000043013', 'ENSMUSG00000037868', 'ENSMUSG00000048387']",0.0
4.1,cluster,0016 IT EP-CLA Glut_2,50,0.1724137931034483,1.0,0.04,249662,0,48,2,4,"['ENSMUSG00000044017', 'ENSMUSG00000043659', 'ENSMUSG00000037868', 'ENSMUSG00000036192']",0.0023360769264400005
4.1,cluster,0017 IT EP-CLA Glut_2,50,0.09259259259259259,1.0,0.02,249662,0,49,1,4,"['ENSMUSG00000059713', 'ENSMUSG00000096606', 'ENSMUSG00000043659', 'ENSMUSG00000048387']",0.0
4.1,cluster,0018 IT EP-CLA Glut_3,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000026479', 'ENSMUSG00000079173', 'ENSMUSG00000022026', 'ENSMUSG00000022371']",0.0
4.1,cluster,0019 IT EP-CLA Glut_3,50,0.44117647058823534,0.6923076923076923,0.18,249658,4,41,9,4,"['ENSMUSG00000034009', 'ENSMUSG00000000440', 'ENSMUSG00000035557', 'ENSMUSG00000040605']",0.0028475061990320683
4.1,cluster,0020 IT EP-CLA Glut_3,50,0.08064516129032258,0.3333333333333333,0.02,249660,2,49,1,3,"['ENSMUSG00000103695', 'ENSMUSG00000037868', 'ENSMUSG00000022371']",0.0
4.1,cluster,0021 IT EP-CLA Glut_4,50,0.0,0.0,0.0,249657,5,50,0,4,"['ENSMUSG00000029659', 'ENSMUSG00000020053', 'ENSMUSG00000020019', 'ENSMUSG00000061132']",0.0014542662538588047
4.1,cluster,0022 IT EP-CLA Glut_4,50,0.2727272727272727,0.4,0.12,249653,9,44,6,3,"['ENSMUSG00000006403', 'ENSMUSG00000043659', 'ENSMUSG00000110924']",0.0
4.1,cluster,0023 L5/6 IT TPE-ENT Glut_1,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000037035', 'ENSMUSG00000059900', 'ENSMUSG00000019787', 'ENSMUSG00000110618']",0.0
4.1,cluster,0024 L5/6 IT TPE-ENT Glut_1,50,0.21428571428571427,0.6,0.06,249660,2,47,3,3,"['ENSMUSG00000038331', 'ENSMUSG00000019929', 'ENSMUSG00000076612']",0.0
4.1,cluster,0025 L5/6 IT TPE-ENT Glut_1,50,0.0,0.0,0.0,249662,0,50,0,3,"['ENSMUSG00000030792', 'ENSMUSG00000086236', 'ENSMUSG00000019929']",0.0
4.1,cluster,0026 L5/6 IT TPE-ENT Glut_2,50,0.0,0.0,0.0,249660,2,50,0,4,"['ENSMUSG00000009376', 'ENSMUSG00000042826', 'ENSMUSG00000045027', 'ENSMUSG00000059203']",0.0
4.1,cluster,0027 L5/6 IT TPE-ENT Glut_2,50,0.1724137931034483,1.0,0.04,249662,0,48,2,4,"['ENSMUSG00000026841', 'ENSMUSG00000103695', 'ENSMUSG00000019929', 'ENSMUSG00000022893']",0.0014818079071119428
4.1,cluster,0028 L5/6 IT TPE-ENT Glut_2,50,0.1724137931034483,1.0,0.04,249662,0,48,2,4,"['ENSMUSG00000027188', 'ENSMUSG00000021478', 'ENSMUSG00000118229', 'ENSMUSG00000053846']",0.0
4.1,cluster,0029 L5/6 IT TPE-ENT Glut_3,50,0.09259259259259259,1.0,0.02,249662,0,49,1,4,"['ENSMUSG00000038331', 'ENSMUSG00000031825', 'ENSMUSG00000112210', 'ENSMUSG00000047161']",0.0015316909411922097
4.1,cluster,0030 L5/6 IT TPE-ENT Glut_4,50,0.2702702702702703,0.6666666666666666,0.08,249660,2,46,4,4,"['ENSMUSG00000026841', 'ENSMUSG00000032036', 'ENSMUSG00000019929', 'ENSMUSG00000045027']",0.00012573412095662206
4.1,cluster,0031 L5/6 IT TPE-ENT Glut_5,50,0.2702702702702703,0.6666666666666666,0.08,249660,2,46,4,4,"['ENSMUSG00000009376', 'ENSMUSG00000086596', 'ENSMUSG00000038760', 'ENSMUSG00000024517']",0.00501837395131588
4.1,cluster,0032 L5/6 IT TPE-ENT Glut_6,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000026042', 'ENSMUSG00000020183', 'ENSMUSG00000048387', 'ENSMUSG00000021055']",0.0
4.1,cluster,0033 L6 IT CTX Glut_1,50,0.16129032258064516,0.6666666666666666,0.04,249661,1,48,2,4,"['ENSMUSG00000036815', 'ENSMUSG00000107666', 'ENSMUSG00000048387', 'ENSMUSG00000033063']",0.00012580289330799133
4.1,cluster,0034 L6 IT CTX Glut_1,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000087247', 'ENSMUSG00000026676', 'ENSMUSG00000028004', 'ENSMUSG00000061132']",0.007766879163682461
4.1,cluster,0035 L6 IT CTX Glut_1,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000026676', 'ENSMUSG00000034009', 'ENSMUSG00000030559', 'ENSMUSG00000048387']",0.002678265795111656
4.1,cluster,0036 L6 IT CTX Glut_1,50,0.13513513513513514,0.3333333333333333,0.04,249658,4,48,2,4,"['ENSMUSG00000045382', 'ENSMUSG00000001021', 'ENSMUSG00000052613', 'ENSMUSG00000061132']",0.00012387956667225808
4.1,cluster,0037 L6 IT CTX Glut_1,50,0.0,0.0,0.0,249661,1,50,0,4,"['ENSMUSG00000009376', 'ENSMUSG00000030047', 'ENSMUSG00000048387', 'ENSMUSG00000059203']",0.0
4.1,cluster,0038 L6 IT CTX Glut_2,50,0.15151515151515152,0.5,0.04,249660,2,48,2,4,"['ENSMUSG00000045573', 'ENSMUSG00000076498', 'ENSMUSG00000057606', 'ENSMUSG00000033730']",0.005142777226865292
4.1,cluster,0039 L6 IT CTX Glut_2,50,0.09259259259259259,1.0,0.02,249662,0,49,1,4,"['ENSMUSG00000028871', 'ENSMUSG00000032128', 'ENSMUSG00000032060', 'ENSMUSG00000051456']",0.002451353706419468
4.1,cluster,0040 L6 IT CTX Glut_2,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000016918', 'ENSMUSG00000029151', 'ENSMUSG00000032060', 'ENSMUSG00000061132']",0.000878616760019213
4.1,cluster,0041 L6 IT CTX Glut_2,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000038331', 'ENSMUSG00000004633', 'ENSMUSG00000048387', 'ENSMUSG00000076617']",0.0
4.1,cluster,0042 L6 IT CTX Glut_2,50,0.39215686274509803,0.6153846153846154,0.16,249657,5,42,8,4,"['ENSMUSG00000090125', 'ENSMUSG00000076617', 'ENSMUSG00000024064', 'ENSMUSG00000061132']",0.0045074280351400375
4.1,cluster,0043 L6 IT CTX Glut_2,50,0.22556390977443608,0.2222222222222222,0.24,249620,42,38,12,4,"['ENSMUSG00000055214', 'ENSMUSG00000049630', 'ENSMUSG00000085007', 'ENSMUSG00000076617']",0.003354481188580394
4.1,cluster,0044 L6 IT CTX Glut_3,50,0.08620689655172414,0.5,0.02,249661,1,49,1,4,"['ENSMUSG00000075324', 'ENSMUSG00000030792', 'ENSMUSG00000021765', 'ENSMUSG00000059203']",0.0002970902423840016
4.1,cluster,0045 L6 IT CTX Glut_3,50,0.09259259259259259,1.0,0.02,249662,0,49,1,4,"['ENSMUSG00000041674', 'ENSMUSG00000021478', 'ENSMUSG00000021765', 'ENSMUSG00000045027']",0.0
4.1,cluster,0046 L6 IT CTX Glut_3,50,0.22727272727272727,0.75,0.06,249661,1,47,3,4,"['ENSMUSG00000038331', 'ENSMUSG00000020140', 'ENSMUSG00000021765', 'ENSMUSG00000024256']",0.001506792032159865
4.1,cluster,0047 L6 IT CTX Glut_3,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000055214', 'ENSMUSG00000090125', 'ENSMUSG00000009376', 'ENSMUSG00000045027']",0.00016641434922348708
4.1,cluster,0048 L6 IT CTX Glut_3,50,0.16129032258064516,0.6666666666666666,0.04,249661,1,48,2,4,"['ENSMUSG00000038331', 'ENSMUSG00000031557', 'ENSMUSG00000020140', 'ENSMUSG00000021765']",0.001524707186035812
4.1,cluster,0049 L6 IT CTX Glut_4,50,0.0,0.0,0.0,249661,1,50,0,4,"['ENSMUSG00000032487', 'ENSMUSG00000028004', 'ENSMUSG00000031880', 'ENSMUSG00000021478']",0.001858628704212606
4.1,cluster,0050 L6 IT CTX Glut_4,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000009376', 'ENSMUSG00000100000', 'ENSMUSG00000048387', 'ENSMUSG00000117994']",0.0
4.1,cluster,0051 L6 IT CTX Glut_4,50,0.09259259259259259,1.0,0.02,249662,0,49,1,4,"['ENSMUSG00000053475', 'ENSMUSG00000103695', 'ENSMUSG00000021765', 'ENSMUSG00000059203']",0.008725931867957115
4.1,cluster,0052 L6 IT CTX Glut_4,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000053475', 'ENSMUSG00000075224', 'ENSMUSG00000044017', 'ENSMUSG00000100000']",0.0
4.1,cluster,0053 L6 IT CTX Glut_5,50,0.0,0.0,0.0,249660,2,50,0,4,"['ENSMUSG00000034009', 'ENSMUSG00000015653', 'ENSMUSG00000046318', 'ENSMUSG00000061132']",0.004249597433954477
4.1,cluster,0054 L6 IT CTX Glut_5,50,0.2531645569620253,0.2962962962962963,0.16,249643,19,42,8,4,"['ENSMUSG00000075334', 'ENSMUSG00000005124', 'ENSMUSG00000061132', 'ENSMUSG00000059203']",0.000750056526158005
4.1,cluster,0055 L5 IT CTX Glut_1,50,0.09259259259259259,1.0,0.02,249662,0,49,1,4,"['ENSMUSG00000040254', 'ENSMUSG00000007877', 'ENSMUSG00000057606', 'ENSMUSG00000024647']",0.0
4.1,cluster,0056 L5 IT CTX Glut_1,50,0.2564102564102564,0.5714285714285714,0.08,249659,3,46,4,4,"['ENSMUSG00000034009', 'ENSMUSG00000028339', 'ENSMUSG00000057606', 'ENSMUSG00000033730']",0.0025947412941604853
4.1,cluster,0057 L5 IT CTX Glut_1,50,0.09259259259259259,1.0,0.02,249662,0,49,1,4,"['ENSMUSG00000027803', 'ENSMUSG00000034009', 'ENSMUSG00000030792', 'ENSMUSG00000057606']",0.008699364960193634
4.1,cluster,0058 L5 IT CTX Glut_2,50,0.2061855670103093,0.2222222222222222,0.16,249634,28,42,8,4,"['ENSMUSG00000030047', 'ENSMUSG00000030792', 'ENSMUSG00000035105', 'ENSMUSG00000059203']",0.007832775823771954
4.1,cluster,0059 L5 IT CTX Glut_2,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000016494', 'ENSMUSG00000021108', 'ENSMUSG00000005268', 'ENSMUSG00000059203']",0.00034899727324955165
4.1,cluster,0060 L5 IT CTX Glut_2,50,0.1724137931034483,1.0,0.04,249662,0,48,2,4,"['ENSMUSG00000040998', 'ENSMUSG00000056586', 'ENSMUSG00000030792', 'ENSMUSG00000059203']",0.0014071863843128085
4.1,cluster,0061 L5 IT CTX Glut_3,50,0.08620689655172414,0.5,0.02,249661,1,49,1,4,"['ENSMUSG00000050840', 'ENSMUSG00000053368', 'ENSMUSG00000061086', 'ENSMUSG00000059203']",0.000575577316340059
4.1,cluster,0062 L5 IT CTX Glut_3,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000074607', 'ENSMUSG00000030792', 'ENSMUSG00000061086', 'ENSMUSG00000057606']",0.008069108240306377
4.1,cluster,0063 L5 IT CTX Glut_4,50,0.35714285714285715,1.0,0.1,249662,0,45,5,3,"['ENSMUSG00000045648', 'ENSMUSG00000026630', 'ENSMUSG00000111765']",0.0004380134050734341
4.1,cluster,0064 L5 IT CTX Glut_4,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000026630', 'ENSMUSG00000068696', 'ENSMUSG00000061086', 'ENSMUSG00000051497']",0.0010150126181542873
4.1,cluster,0065 L5 IT CTX Glut_5,50,0.0,0.0,0.0,249660,2,50,0,4,"['ENSMUSG00000028031', 'ENSMUSG00000107666', 'ENSMUSG00000032532', 'ENSMUSG00000047139']",0.0004047985130455345
4.1,cluster,0066 L4/5 IT CTX Glut_1,50,0.08064516129032258,0.3333333333333333,0.02,249660,2,49,1,4,"['ENSMUSG00000009376', 'ENSMUSG00000025789', 'ENSMUSG00000086596', 'ENSMUSG00000036782']",0.003828231943771243
4.1,cluster,0067 L4/5 IT CTX Glut_1,50,0.06756756756756757,0.16666666666666666,0.02,249657,5,49,1,4,"['ENSMUSG00000047773', 'ENSMUSG00000041674', 'ENSMUSG00000022468', 'ENSMUSG00000059203']",0.006502586416900158
4.1,cluster,0068 L4/5 IT CTX Glut_1,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000030340', 'ENSMUSG00000030792', 'ENSMUSG00000091002', 'ENSMUSG00000059203']",0.00032048605498857796
4.1,cluster,0069 L4/5 IT CTX Glut_1,50,0.07042253521126761,0.08695652173913043,0.04,249641,21,48,2,4,"['ENSMUSG00000030792', 'ENSMUSG00000039488', 'ENSMUSG00000007877', 'ENSMUSG00000021743']",0.00011998775153188035
4.1,cluster,0070 L4/5 IT CTX Glut_1,50,0.24509803921568626,0.38461538461538464,0.1,249654,8,45,5,4,"['ENSMUSG00000029381', 'ENSMUSG00000030088', 'ENSMUSG00000030792', 'ENSMUSG00000034402']",0.009783520363271236
4.1,cluster,0071 L4/5 IT CTX Glut_1,50,0.1724137931034483,1.0,0.04,249662,0,48,2,4,"['ENSMUSG00000058248', 'ENSMUSG00000034810', 'ENSMUSG00000106053', 'ENSMUSG00000050854']",0.0026680994778871536
4.1,cluster,0072 L4/5 IT CTX Glut_1,50,0.412621359223301,0.4358974358974359,0.34,249640,22,33,17,4,"['ENSMUSG00000055322', 'ENSMUSG00000034810', 'ENSMUSG00000070570', 'ENSMUSG00000030792']",0.004660196136683226
4.1,cluster,0073 L4/5 IT CTX Glut_1,50,0.15306122448979592,0.25,0.06,249653,9,47,3,4,"['ENSMUSG00000031841', 'ENSMUSG00000039488', 'ENSMUSG00000041674', 'ENSMUSG00000022468']",0.015594218857586384
4.1,cluster,0074 L4/5 IT CTX Glut_1,50,0.3488372093023256,0.6666666666666666,0.12,249659,3,44,6,4,"['ENSMUSG00000034810', 'ENSMUSG00000070570', 'ENSMUSG00000041674', 'ENSMUSG00000022468']",0.016582394018769264
4.1,cluster,0075 L4/5 IT CTX Glut_2,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000055214', 'ENSMUSG00000106053', 'ENSMUSG00000028871', 'ENSMUSG00000117254']",0.0015609103720635176
4.1,cluster,0076 L4/5 IT CTX Glut_2,50,0.2564102564102564,0.5714285714285714,0.08,249659,3,46,4,3,"['ENSMUSG00000016995', 'ENSMUSG00000046818', 'ENSMUSG00000021647']",0.0
4.1,cluster,0077 L4/5 IT CTX Glut_2,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000027776', 'ENSMUSG00000046818', 'ENSMUSG00000091002', 'ENSMUSG00000021647']",0.0
4.1,cluster,0078 L4/5 IT CTX Glut_2,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000055214', 'ENSMUSG00000075324', 'ENSMUSG00000046818', 'ENSMUSG00000051456']",0.000216151267522946
4.1,cluster,0079 L4/5 IT CTX Glut_2,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000055214', 'ENSMUSG00000046818', 'ENSMUSG00000028871', 'ENSMUSG00000023963']",0.001528976485133171
4.1,cluster,0080 L4/5 IT CTX Glut_2,50,0.08620689655172414,0.5,0.02,249661,1,49,1,4,"['ENSMUSG00000038331', 'ENSMUSG00000007877', 'ENSMUSG00000023963', 'ENSMUSG00000033207']",0.001379704219289124
4.1,cluster,0081 L4/5 IT CTX Glut_2,50,0.09259259259259259,1.0,0.02,249662,0,49,1,4,"['ENSMUSG00000027318', 'ENSMUSG00000106053', 'ENSMUSG00000046593', 'ENSMUSG00000063296']",0.0
4.1,cluster,0082 L4/5 IT CTX Glut_2,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000046818', 'ENSMUSG00000090125', 'ENSMUSG00000006205', 'ENSMUSG00000051456']",0.0011264531640335917
4.1,cluster,0083 L4/5 IT CTX Glut_3,50,0.2027027027027027,0.5,0.06,249659,3,47,3,4,"['ENSMUSG00000034009', 'ENSMUSG00000038760', 'ENSMUSG00000045027', 'ENSMUSG00000059203']",0.00030175037682056427
4.1,cluster,0084 L4/5 IT CTX Glut_3,50,0.2857142857142857,0.8,0.08,249661,1,46,4,4,"['ENSMUSG00000061086', 'ENSMUSG00000035105', 'ENSMUSG00000057606', 'ENSMUSG00000059203']",0.012688737362623215
4.1,cluster,0085 L4/5 IT CTX Glut_3,50,0.16666666666666666,0.3,0.06,249655,7,47,3,4,"['ENSMUSG00000068696', 'ENSMUSG00000091002', 'ENSMUSG00000061086', 'ENSMUSG00000021676']",0.0018180001061409712
4.1,cluster,0086 L4/5 IT CTX Glut_3,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000068696', 'ENSMUSG00000070570', 'ENSMUSG00000032511', 'ENSMUSG00000061086']",0.0020078616216778755
4.1,cluster,0087 L4/5 IT CTX Glut_3,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000106053', 'ENSMUSG00000028871', 'ENSMUSG00000037984', 'ENSMUSG00000063415']",0.0013773881364613771
4.1,cluster,0088 L4/5 IT CTX Glut_3,50,0.2857142857142857,0.8,0.08,249661,1,46,4,3,"['ENSMUSG00000106053', 'ENSMUSG00000063415', 'ENSMUSG00000111765']",0.0
4.1,cluster,0089 L4/5 IT CTX Glut_4,50,0.15151515151515152,0.5,0.04,249660,2,48,2,4,"['ENSMUSG00000037279', 'ENSMUSG00000042453', 'ENSMUSG00000009376', 'ENSMUSG00000117254']",0.0
4.1,cluster,0090 L4/5 IT CTX Glut_4,50,0.09259259259259259,1.0,0.02,249662,0,49,1,4,"['ENSMUSG00000025789', 'ENSMUSG00000047495', 'ENSMUSG00000031880', 'ENSMUSG00000020080']",0.0
4.1,cluster,0091 L4/5 IT CTX Glut_4,50,0.29411764705882354,0.46153846153846156,0.12,249655,7,44,6,4,"['ENSMUSG00000034810', 'ENSMUSG00000037279', 'ENSMUSG00000092094', 'ENSMUSG00000043913']",0.0024367542937397957
4.1,cluster,0092 L4/5 IT CTX Glut_4,50,0.3333333333333333,0.4,0.2,249647,15,40,10,4,"['ENSMUSG00000026344', 'ENSMUSG00000055214', 'ENSMUSG00000037279', 'ENSMUSG00000047773']",0.000568244606256485
4.1,cluster,0093 L4/5 IT CTX Glut_4,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000026344', 'ENSMUSG00000055214', 'ENSMUSG00000029134', 'ENSMUSG00000009376']",0.0003335574292577803
4.1,cluster,0094 L4/5 IT CTX Glut_4,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000103695', 'ENSMUSG00000040998', 'ENSMUSG00000076498', 'ENSMUSG00000030877']",0.0
4.1,cluster,0095 L4/5 IT CTX Glut_5,50,0.25229357798165136,0.2619047619047619,0.22,249631,31,39,11,4,"['ENSMUSG00000055214', 'ENSMUSG00000075324', 'ENSMUSG00000037279', 'ENSMUSG00000047773']",0.0004412939306348562
4.1,cluster,0096 L4/5 IT CTX Glut_5,50,0.15151515151515152,0.5,0.04,249660,2,48,2,4,"['ENSMUSG00000038331', 'ENSMUSG00000027318', 'ENSMUSG00000028871', 'ENSMUSG00000053930']",0.002841746434569359
4.1,cluster,0097 L4/5 IT CTX Glut_5,50,0.0,0.0,0.0,249661,1,50,0,4,"['ENSMUSG00000037279', 'ENSMUSG00000028871', 'ENSMUSG00000033633', 'ENSMUSG00000046159']",0.0014219599543139338
4.1,cluster,0098 L4/5 IT CTX Glut_5,50,0.09259259259259259,1.0,0.02,249662,0,49,1,4,"['ENSMUSG00000046818', 'ENSMUSG00000041886', 'ENSMUSG00000040452', 'ENSMUSG00000117254']",0.00016278169641736895
4.1,cluster,0099 L4/5 IT CTX Glut_6,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000028871', 'ENSMUSG00000030792', 'ENSMUSG00000030551', 'ENSMUSG00000097182']",0.00137323176022619
4.1,cluster,0100 L4/5 IT CTX Glut_6,50,0.30303030303030304,1.0,0.08,249662,0,46,4,4,"['ENSMUSG00000051985', 'ENSMUSG00000028222', 'ENSMUSG00000028871', 'ENSMUSG00000040452']",0.0004263582522980869
4.1,cluster,0101 L4/5 IT CTX Glut_6,50,0.09259259259259259,1.0,0.02,249662,0,49,1,4,"['ENSMUSG00000045648', 'ENSMUSG00000051985', 'ENSMUSG00000028871', 'ENSMUSG00000036192']",0.0007293912349268794
4.1,cluster,0102 L4/5 IT CTX Glut_6,50,0.5851063829787235,1.0,0.22,249662,0,39,11,3,"['ENSMUSG00000028004', 'ENSMUSG00000030340', 'ENSMUSG00000040732']",0.0017190095968544483
4.1,cluster,0103 L2/3 IT CTX Glut_1,50,0.08064516129032258,0.3333333333333333,0.02,249660,2,49,1,4,"['ENSMUSG00000033633', 'ENSMUSG00000058571', 'ENSMUSG00000117254', 'ENSMUSG00000025013']",0.033034976571798325
4.1,cluster,0104 L2/3 IT CTX Glut_1,50,0.09259259259259259,1.0,0.02,249662,0,49,1,4,"['ENSMUSG00000027318', 'ENSMUSG00000001119', 'ENSMUSG00000023886', 'ENSMUSG00000024517']",0.0022995618637651205
4.1,cluster,0105 L2/3 IT CTX Glut_1,50,0.35714285714285715,0.5833333333333334,0.14,249657,5,43,7,4,"['ENSMUSG00000026676', 'ENSMUSG00000015134', 'ENSMUSG00000032532', 'ENSMUSG00000097182']",0.0004966635606251657
4.1,cluster,0106 L2/3 IT CTX Glut_1,50,0.08064516129032258,0.3333333333333333,0.02,249660,2,49,1,4,"['ENSMUSG00000037279', 'ENSMUSG00000009376', 'ENSMUSG00000070570', 'ENSMUSG00000015134']",0.000816129962913692
4.1,cluster,0107 L2/3 IT CTX Glut_1,50,0.08620689655172414,0.5,0.02,249661,1,49,1,3,"['ENSMUSG00000032776', 'ENSMUSG00000043556', 'ENSMUSG00000117254']",0.0
4.1,cluster,0108 L2/3 IT CTX Glut_2,50,0.3846153846153846,0.8571428571428571,0.12,249661,1,44,6,4,"['ENSMUSG00000035910', 'ENSMUSG00000041014', 'ENSMUSG00000001870', 'ENSMUSG00000031216']",0.005042459815740585
4.1,cluster,0109 L2/3 IT CTX Glut_2,50,0.08064516129032258,0.3333333333333333,0.02,249660,2,49,1,4,"['ENSMUSG00000038331', 'ENSMUSG00000046818', 'ENSMUSG00000022076', 'ENSMUSG00000031216']",0.00821731612086296
4.1,cluster,0110 L2/3 IT CTX Glut_2,50,0.09259259259259259,1.0,0.02,249662,0,49,1,4,"['ENSMUSG00000062372', 'ENSMUSG00000070564', 'ENSMUSG00000047495', 'ENSMUSG00000097182']",0.0005379224894568324
4.1,cluster,0111 L2/3 IT CTX Glut_2,50,0.0,0.0,0.0,249662,0,50,0,4,"['ENSMUSG00000040998', 'ENSMUSG00000070564', 'ENSMUSG00000035274', 'ENSMUSG00000097182']",0.0012205020757392049
4.1,cluster,0112 L2/3 IT CTX Glut_2,50,0.30303030303030304,1.0,0.08,249662,0,46,4,4,"['ENSMUSG00000047907', 'ENSMUSG00000109127', 'ENSMUSG00000097182', 'ENSMUSG00000046318']",0.0018569184467196465
4.1,cluster,0113 L2/3 IT CTX Glut_3,50,0.21428571428571427,0.6,0.06,249660,2,47,3,4,"['ENSMUSG00000038331', 'ENSMUSG00000078137', 'ENSMUSG00000046000', 'ENSMUSG00000036192']",0.0018269035499542952
4.1,cluster,0114 L2/3 IT CTX Glut_3,50,0.06756756756756757,0.16666666666666666,0.02,249657,5,49,1,4,"['ENSMUSG00000026344', 'ENSMUSG00000052430', 'ENSMUSG00000009376', 'ENSMUSG00000023886']",0.0026457952335476875
4.1,cluster,0115 L2/3 IT CTX Glut_3,50,0.0,0.0,0.0,249662,0,50,0,3,"['ENSMUSG00000021108', 'ENSMUSG00000075707', 'ENSMUSG00000097182']",0.0
4.1,cluster,0116 L2/3 IT CTX Glut_3,50,0.0641025641025641,0.14285714285714285,0.02,249656,6,49,1,4,"['ENSMUSG00000026344', 'ENSMUSG00000026676', 'ENSMUSG00000027400', 'ENSMUSG00000009376']",0.0003294695634394884
