software_version,cluster_header,clusterName,clusterSize,f_score,precision,recall,TN,FP,FN,TP,marker_count,markers,onTarget
4.1,supertype,0296 NDB-SI-ant Prdm12 Gaba_2,50,0.2991452991452992,0.30434782608695654,0.28,249630,32,36,14,3,"['ENSMUSG00000042793', 'ENSMUSG00000035653', 'ENSMUSG00000021948']",0.010974437929689884
4.1,supertype,0297 NDB-SI-ant Prdm12 Gaba_3,100,0.13392857142857142,1.0,0.03,249612,0,97,3,6,"['ENSMUSG00000027210', 'ENSMUSG00000029563', 'ENSMUSG00000070366', 'ENSMUSG00000020902', 'ENSMUSG00000047344', 'ENSMUSG00000067860']",0.003490026108920574
4.1,supertype,0298 NDB-SI-ant Prdm12 Gaba_4,43,0.6756756756756757,0.8823529411764706,0.3488372093023256,249667,2,28,15,2,"['ENSMUSG00000079466', 'ENSMUSG00000095384']",0.5321025848388672
4.1,supertype,0299 LSX Sall3 Pax6 Gaba_1,100,0.4661016949152542,0.6470588235294118,0.22,249600,12,78,22,3,"['ENSMUSG00000025946', 'ENSMUSG00000027168', 'ENSMUSG00000032368']",0.015270859003067017
4.1,supertype,0300 LSX Sall3 Pax6 Gaba_2,287,0.6183206106870228,0.8804347826086957,0.28222996515679444,249414,11,206,81,2,"['ENSMUSG00000079466', 'ENSMUSG00000010461']",0.05260678008198738
4.1,supertype,0301 LSX Otx2 Gaba_1,100,0.4420731707317074,0.5087719298245614,0.29,249584,28,71,29,4,"['ENSMUSG00000029219', 'ENSMUSG00000023964', 'ENSMUSG00000042258', 'ENSMUSG00000041703']",0.02007381245493889
4.1,supertype,0302 LSX Otx2 Gaba_2,150,0.060240963855421686,0.5,0.013333333333333334,249560,2,148,2,5,"['ENSMUSG00000028519', 'ENSMUSG00000051950', 'ENSMUSG00000097462', 'ENSMUSG00000021848', 'ENSMUSG00000059456']",0.0032128889579325914
4.1,supertype,0303 LSX Otx2 Gaba_3,437,0.3288364249578415,1.0,0.08924485125858124,249275,0,398,39,4,"['ENSMUSG00000112343', 'ENSMUSG00000098682', 'ENSMUSG00000022949', 'ENSMUSG00000024598']",0.011290918104350567
4.1,supertype,0304 LSX Otx2 Gaba_4,215,0.36050156739811917,0.8846153846153846,0.10697674418604651,249494,3,192,23,3,"['ENSMUSG00000040969', 'ENSMUSG00000019768', 'ENSMUSG00000024565']",0.019403373822569847
4.1,supertype,0305 LSX Otx2 Gaba_5,250,0.1592356687898089,0.625,0.04,249456,6,240,10,6,"['ENSMUSG00000031075', 'ENSMUSG00000036356', 'ENSMUSG00000021848', 'ENSMUSG00000098682', 'ENSMUSG00000050505', 'ENSMUSG00000116029']",0.011916080489754677
4.1,supertype,0306 LSX Nkx2-1 Gaba_1,100,0.25000000000000006,0.7,0.07,249609,3,93,7,5,"['ENSMUSG00000035551', 'ENSMUSG00000038115', 'ENSMUSG00000048562', 'ENSMUSG00000036198', 'ENSMUSG00000045179']",0.014569711871445179
4.1,supertype,0307 LSX Nkx2-1 Gaba_2,600,0.23097826086956522,1.0,0.056666666666666664,249112,0,566,34,4,"['ENSMUSG00000000247', 'ENSMUSG00000010825', 'ENSMUSG00000031075', 'ENSMUSG00000024421']",0.027143752202391624
4.1,supertype,0308 LSX Nkx2-1 Gaba_3,250,0.4680851063829787,0.8,0.176,249451,11,206,44,4,"['ENSMUSG00000096225', 'ENSMUSG00000032368', 'ENSMUSG00000048562', 'ENSMUSG00000036357']",0.009855677373707294
4.1,supertype,0309 LSX Nkx2-1 Gaba_4,191,0.24714828897338406,0.7222222222222222,0.06806282722513089,249516,5,178,13,6,"['ENSMUSG00000027298', 'ENSMUSG00000031075', 'ENSMUSG00000020672', 'ENSMUSG00000112343', 'ENSMUSG00000048562', 'ENSMUSG00000021948']",0.011993750929832458
4.1,supertype,0310 LSX Nkx2-1 Gaba_5,200,0.25000000000000006,0.8666666666666667,0.065,249510,2,187,13,5,"['ENSMUSG00000042501', 'ENSMUSG00000028004', 'ENSMUSG00000041741', 'ENSMUSG00000031075', 'ENSMUSG00000112343']",0.019556717947125435
4.1,supertype,0311 LSX Nkx2-1 Gaba_6,150,0.46511627906976744,0.8888888888888888,0.16,249559,3,126,24,5,"['ENSMUSG00000027210', 'ENSMUSG00000032899', 'ENSMUSG00000030554', 'ENSMUSG00000004366', 'ENSMUSG00000038805']",0.006971375085413456
4.1,supertype,0312 LSX Nkx2-1 Gaba_7,172,0.31398104265402843,0.31547619047619047,0.3081395348837209,249425,115,119,53,2,"['ENSMUSG00000020566', 'ENSMUSG00000021919']",0.10697358101606369
4.1,supertype,0313 LSX Nkx2-1 Gaba_8,150,0.32751091703056767,0.38961038961038963,0.2,249515,47,120,30,4,"['ENSMUSG00000026890', 'ENSMUSG00000027296', 'ENSMUSG00000096225', 'ENSMUSG00000029219']",0.017038555815815926
4.1,supertype,0314 LSX Nkx2-1 Gaba_9,50,0.30612244897959184,0.5,0.12,249656,6,44,6,4,"['ENSMUSG00000003476', 'ENSMUSG00000049583', 'ENSMUSG00000030560', 'ENSMUSG00000093460']",0.050227463245391846
4.1,supertype,0315 LSX Nkx2-1 Gaba_10,50,0.30303030303030304,1.0,0.08,249662,0,46,4,4,"['ENSMUSG00000026674', 'ENSMUSG00000034903', 'ENSMUSG00000031635', 'ENSMUSG00000048562']",0.04564095288515091
4.1,supertype,0316 LSX Nkx2-1 Gaba_11,100,0.25000000000000006,0.7,0.07,249609,3,93,7,3,"['ENSMUSG00000074971', 'ENSMUSG00000040969', 'ENSMUSG00000003476']",0.0938989669084549
4.1,supertype,0317 LSX Prdm12 Slit2 Gaba_1,447,0.33280507131537246,0.9130434782608695,0.09395973154362416,249261,4,405,42,4,"['ENSMUSG00000079466', 'ENSMUSG00000029563', 'ENSMUSG00000034037', 'ENSMUSG00000052551']",0.010407970286905766
4.1,supertype,0318 LSX Prdm12 Slit2 Gaba_2,345,0.36190476190476195,0.8444444444444444,0.11014492753623188,249360,7,307,38,5,"['ENSMUSG00000079466', 'ENSMUSG00000049583', 'ENSMUSG00000070366', 'ENSMUSG00000037492', 'ENSMUSG00000021508']",0.0028954804874956608
4.1,supertype,0319 LSX Prdm12 Slit2 Gaba_3,300,0.0,0.0,0.0,249412,0,300,0,4,"['ENSMUSG00000079466', 'ENSMUSG00000039488', 'ENSMUSG00000019890', 'ENSMUSG00000063564']",0.02424807660281658
4.1,supertype,0320 LSX Prdm12 Slit2 Gaba_4,100,0.08928571428571429,0.6666666666666666,0.02,249611,1,98,2,5,"['ENSMUSG00000079466', 'ENSMUSG00000034981', 'ENSMUSG00000061718', 'ENSMUSG00000046215', 'ENSMUSG00000045731']",0.0065793064422905445
4.1,supertype,0321 LSX Prdm12 Slit2 Gaba_5,200,0.1906779661016949,1.0,0.045,249512,0,191,9,4,"['ENSMUSG00000044033', 'ENSMUSG00000027210', 'ENSMUSG00000037242', 'ENSMUSG00000019890']",0.008462986908853054
4.1,supertype,0322 LSX Prdm12 Slit2 Gaba_6,73,0.7062146892655367,0.9615384615384616,0.3424657534246575,249638,1,48,25,2,"['ENSMUSG00000029304', 'ENSMUSG00000038805']",0.03417383134365082
4.1,supertype,0323 LSX Prdm12 Slit2 Gaba_7,89,0.622568093385214,0.7619047619047619,0.3595505617977528,249613,10,57,32,4,"['ENSMUSG00000079466', 'ENSMUSG00000009376', 'ENSMUSG00000030559', 'ENSMUSG00000004366']",0.05487009510397911
4.1,supertype,0324 LSX Prdm12 Slit2 Gaba_8,50,0.6338028169014084,0.782608695652174,0.36,249657,5,32,18,2,"['ENSMUSG00000029563', 'ENSMUSG00000049314']",0.5023042559623718
4.1,supertype,0325 LSX Prdm12 Slit2 Gaba_9,50,0.1724137931034483,1.0,0.04,249662,0,48,2,3,"['ENSMUSG00000012187', 'ENSMUSG00000040084', 'ENSMUSG00000036095']",0.001226347405463457
4.1,supertype,0326 LSX Prdm12 Zeb2 Gaba_1,445,0.0,0.0,0.0,249267,0,445,0,4,"['ENSMUSG00000048126', 'ENSMUSG00000053025', 'ENSMUSG00000021508', 'ENSMUSG00000024027']",0.029170027002692223
4.1,supertype,0327 LSX Prdm12 Zeb2 Gaba_2,192,0.5340909090909091,0.7580645161290323,0.24479166666666666,249505,15,145,47,3,"['ENSMUSG00000048126', 'ENSMUSG00000046593', 'ENSMUSG00000029219']",0.040080726146698
4.1,supertype,0328 LSX Prdm12 Zeb2 Gaba_3,200,0.4518072289156626,0.9090909090909091,0.15,249509,3,170,30,5,"['ENSMUSG00000079466', 'ENSMUSG00000026872', 'ENSMUSG00000034151', 'ENSMUSG00000028339', 'ENSMUSG00000038805']",0.033280517905950546
4.1,supertype,0329 LSX Prdm12 Zeb2 Gaba_4,100,0.4222972972972973,0.5102040816326531,0.25,249588,24,75,25,3,"['ENSMUSG00000029217', 'ENSMUSG00000049107', 'ENSMUSG00000036169']",0.11190377920866013
4.1,supertype,0330 LSX Prdm12 Zeb2 Gaba_5,300,0.5092592592592592,0.9166666666666666,0.18333333333333332,249407,5,245,55,4,"['ENSMUSG00000079466', 'ENSMUSG00000053626', 'ENSMUSG00000060429', 'ENSMUSG00000023927']",0.014076700434088707
4.1,supertype,0331 LSX Sall3 Lmo1 Gaba_1,100,0.3618421052631579,0.8461538461538461,0.11,249610,2,89,11,4,"['ENSMUSG00000015484', 'ENSMUSG00000037771', 'ENSMUSG00000030235', 'ENSMUSG00000022246']",0.01833096146583557
4.1,supertype,0332 LSX Sall3 Lmo1 Gaba_2,200,0.15350877192982457,1.0,0.035,249512,0,193,7,4,"['ENSMUSG00000048126', 'ENSMUSG00000073910', 'ENSMUSG00000009394', 'ENSMUSG00000030235']",0.05267763137817383
4.1,supertype,0333 LSX Sall3 Lmo1 Gaba_3,100,0.4952830188679246,0.75,0.21,249605,7,79,21,3,"['ENSMUSG00000035506', 'ENSMUSG00000061808', 'ENSMUSG00000024565']",0.0588163323700428
4.1,supertype,0334 LSX Sall3 Lmo1 Gaba_4,50,0.4128440366972477,0.42857142857142855,0.36,249638,24,32,18,2,"['ENSMUSG00000030877', 'ENSMUSG00000061808']",0.529006838798523
4.1,supertype,0335 LSX Sall3 Lmo1 Gaba_5,100,0.2734375,1.0,0.07,249612,0,93,7,4,"['ENSMUSG00000026247', 'ENSMUSG00000048126', 'ENSMUSG00000034324', 'ENSMUSG00000020173']",0.006463848054409027
4.1,supertype,0336 LSX Sall3 Lmo1 Gaba_6,144,0.37735849056603776,0.9411764705882353,0.1111111111111111,249567,1,128,16,4,"['ENSMUSG00000048126', 'ENSMUSG00000079466', 'ENSMUSG00000110468', 'ENSMUSG00000022949']",0.06737884879112244
4.1,supertype,0337 MEA-BST Sox6 Gaba_1,200,0.38915094339622647,0.5892857142857143,0.165,249489,23,167,33,4,"['ENSMUSG00000045515', 'ENSMUSG00000010175', 'ENSMUSG00000074575', 'ENSMUSG00000074345']",0.005014487076550722
4.1,supertype,0338 MEA-BST Sox6 Gaba_2,300,0.2599009900990099,0.8076923076923077,0.07,249407,5,279,21,6,"['ENSMUSG00000041911', 'ENSMUSG00000074575', 'ENSMUSG00000008575', 'ENSMUSG00000051910', 'ENSMUSG00000074345', 'ENSMUSG00000074776']",0.004136170260608196
4.1,supertype,0339 MEA-BST Sox6 Gaba_3,337,0.35181236673773986,1.0,0.09792284866468842,249375,0,304,33,4,"['ENSMUSG00000079045', 'ENSMUSG00000075324', 'ENSMUSG00000027210', 'ENSMUSG00000051910']",0.007242909632623196
4.1,supertype,0340 MEA-BST Sox6 Gaba_4,350,0.3667953667953668,0.9047619047619048,0.10857142857142857,249358,4,312,38,7,"['ENSMUSG00000074575', 'ENSMUSG00000051910', 'ENSMUSG00000036437', 'ENSMUSG00000048251', 'ENSMUSG00000021508', 'ENSMUSG00000022311', 'ENSMUSG00000035277']",0.006743099074810743
4.1,supertype,0341 MEA-BST Sox6 Gaba_5,350,0.08021390374331551,1.0,0.017142857142857144,249362,0,344,6,6,"['ENSMUSG00000016386', 'ENSMUSG00000039539', 'ENSMUSG00000019803', 'ENSMUSG00000046215', 'ENSMUSG00000039385', 'ENSMUSG00000022508']",0.003490203060209751
4.1,supertype,0342 MEA-BST Sox6 Gaba_6,350,0.473421926910299,0.9047619047619048,0.16285714285714287,249356,6,293,57,4,"['ENSMUSG00000026639', 'ENSMUSG00000051910', 'ENSMUSG00000032087', 'ENSMUSG00000048562']",0.010384028777480125
4.1,supertype,0343 MEA-BST Sox6 Gaba_7,150,0.24495677233429392,0.25,0.22666666666666666,249460,102,116,34,2,"['ENSMUSG00000058400', 'ENSMUSG00000032274']",0.14955253899097443
4.1,supertype,0344 MEA-BST Sox6 Gaba_8,150,0.40909090909090917,0.6,0.18,249544,18,123,27,3,"['ENSMUSG00000027400', 'ENSMUSG00000086236', 'ENSMUSG00000048562']",0.012351682409644127
4.1,supertype,0345 MEA-BST Sox6 Gaba_9,150,0.22084805653710246,0.2403846153846154,0.16666666666666666,249483,79,125,25,3,"['ENSMUSG00000092196', 'ENSMUSG00000051910', 'ENSMUSG00000086236']",0.008261891081929207
4.1,supertype,0346 MEA-BST Sox6 Gaba_10,133,0.39800995024875624,0.9411764705882353,0.12030075187969924,249578,1,117,16,3,"['ENSMUSG00000032269', 'ENSMUSG00000022836', 'ENSMUSG00000025013']",0.0
4.1,supertype,0347 MEA-BST Lhx6 Sp9 Gaba_1,300,0.21505376344086025,0.8888888888888888,0.05333333333333334,249410,2,284,16,4,"['ENSMUSG00000051910', 'ENSMUSG00000042353', 'ENSMUSG00000019803', 'ENSMUSG00000021055']",0.020763594657182693
4.1,supertype,0348 MEA-BST Lhx6 Sp9 Gaba_2,200,0.0,0.0,0.0,249512,0,200,0,7,"['ENSMUSG00000068859', 'ENSMUSG00000102692', 'ENSMUSG00000006586', 'ENSMUSG00000042353', 'ENSMUSG00000019768', 'ENSMUSG00000036523', 'ENSMUSG00000038760']",0.012287036515772343
4.1,supertype,0349 MEA-BST Lhx6 Sp9 Gaba_3,250,0.18707482993197277,1.0,0.044,249462,0,239,11,5,"['ENSMUSG00000047250', 'ENSMUSG00000003476', 'ENSMUSG00000042353', 'ENSMUSG00000036466', 'ENSMUSG00000036198']",0.010394333861768246
4.1,supertype,0350 MEA-BST Lhx6 Sp9 Gaba_4,200,0.3422619047619048,0.6764705882352942,0.115,249501,11,177,23,5,"['ENSMUSG00000029135', 'ENSMUSG00000029563', 'ENSMUSG00000051910', 'ENSMUSG00000015568', 'ENSMUSG00000019803']",0.014312436804175377
4.1,supertype,0351 MEA-BST Lhx6 Sp9 Gaba_5,200,0.2254098360655738,1.0,0.055,249512,0,189,11,3,"['ENSMUSG00000069132', 'ENSMUSG00000092196', 'ENSMUSG00000019890']",0.031090321019291878
4.1,supertype,0352 MEA-BST Lhx6 Sp9 Gaba_6,100,0.2569444444444445,0.23870967741935484,0.37,249494,118,63,37,3,"['ENSMUSG00000019803', 'ENSMUSG00000050272', 'ENSMUSG00000038805']",0.005559716839343309
4.1,supertype,0353 MEA-BST Lhx6 Sp9 Gaba_7,300,0.5911552346570397,0.6485148514851485,0.43666666666666665,249341,71,169,131,2,"['ENSMUSG00000038331', 'ENSMUSG00000048562']",0.011793555691838264
4.1,supertype,0354 MEA-BST Lhx6 Nr2e1 Gaba_1,200,0.5277777777777778,0.95,0.19,249510,2,162,38,3,"['ENSMUSG00000023964', 'ENSMUSG00000015568', 'ENSMUSG00000019803']",0.045474823564291
4.1,supertype,0355 MEA-BST Lhx6 Nr2e1 Gaba_2,350,0.39883268482490275,1.0,0.11714285714285715,249362,0,309,41,3,"['ENSMUSG00000047228', 'ENSMUSG00000032259', 'ENSMUSG00000019803']",0.019647227600216866
4.1,supertype,0356 MEA-BST Lhx6 Nr2e1 Gaba_3,50,0.4054054054054054,1.0,0.12,249662,0,44,6,3,"['ENSMUSG00000026778', 'ENSMUSG00000046167', 'ENSMUSG00000019803']",0.029020005837082863
4.1,supertype,0357 MEA-BST Lhx6 Nfib Gaba_1,400,0.4525862068965517,0.8513513513513513,0.1575,249301,11,337,63,3,"['ENSMUSG00000016918', 'ENSMUSG00000051910', 'ENSMUSG00000021055']",0.0074281333945691586
4.1,supertype,0358 MEA-BST Lhx6 Nfib Gaba_2,335,0.3519668737060041,0.918918918918919,0.10149253731343283,249374,3,301,34,3,"['ENSMUSG00000033740', 'ENSMUSG00000032274', 'ENSMUSG00000032532']",0.01763702929019928
4.1,supertype,0359 MEA-BST Lhx6 Nfib Gaba_3,240,0.3125,1.0,0.08333333333333333,249472,0,220,20,3,"['ENSMUSG00000069132', 'ENSMUSG00000052430', 'ENSMUSG00000021055']",0.06943823397159576
4.1,supertype,0360 MEA-BST Lhx6 Nfib Gaba_4,141,0.4022988505747126,0.7,0.14893617021276595,249562,9,120,21,4,"['ENSMUSG00000033740', 'ENSMUSG00000026890', 'ENSMUSG00000001988', 'ENSMUSG00000046167']",0.01980419084429741
4.1,supertype,0361 MEA-BST Lhx6 Nfib Gaba_5,350,0.22093023255813954,0.95,0.054285714285714284,249361,1,331,19,4,"['ENSMUSG00000033740', 'ENSMUSG00000003411', 'ENSMUSG00000042353', 'ENSMUSG00000020000']",0.021430525928735733
4.1,supertype,0362 MEA-BST Lhx6 Nfib Gaba_6,200,0.5027173913043479,0.8809523809523809,0.185,249507,5,163,37,4,"['ENSMUSG00000010175', 'ENSMUSG00000038115', 'ENSMUSG00000020000', 'ENSMUSG00000004366']",0.019945938140153885
4.1,supertype,0363 CEA-BST Gal Avp Gaba_1,100,0.8173076923076923,0.9622641509433962,0.51,249610,2,49,51,2,"['ENSMUSG00000037727', 'ENSMUSG00000041731']",0.2853875160217285
4.1,supertype,0364 SI-MA-ACB Ebf1 Bnc2 Gaba_1,150,0.4294478527607362,0.6363636363636364,0.18666666666666668,249546,16,122,28,4,"['ENSMUSG00000028487', 'ENSMUSG00000030043', 'ENSMUSG00000032502', 'ENSMUSG00000035277']",0.006727477535605431
4.1,supertype,0365 SI-MA-ACB Ebf1 Bnc2 Gaba_2,200,0.30303030303030304,1.0,0.08,249512,0,184,16,4,"['ENSMUSG00000070880', 'ENSMUSG00000028487', 'ENSMUSG00000073154', 'ENSMUSG00000033063']",0.007788279093801975
4.1,supertype,0366 SI-MA-ACB Ebf1 Bnc2 Gaba_3,150,0.5118110236220472,1.0,0.17333333333333334,249562,0,124,26,3,"['ENSMUSG00000047907', 'ENSMUSG00000015134', 'ENSMUSG00000112323']",0.06183764711022377
4.1,supertype,0367 CEA-BST Six3 Cyp26b1 Gaba_1,188,0.31746031746031744,1.0,0.0851063829787234,249524,0,172,16,3,"['ENSMUSG00000074622', 'ENSMUSG00000052430', 'ENSMUSG00000049436']",0.015336969867348671
4.1,supertype,0368 CEA-BST Six3 Cyp26b1 Gaba_2,238,0.37937743190661477,0.5652173913043478,0.1638655462184874,249444,30,199,39,3,"['ENSMUSG00000063415', 'ENSMUSG00000079017', 'ENSMUSG00000021765']",0.06867743283510208
4.1,supertype,0369 CEA-BST Six3 Cyp26b1 Gaba_3,186,0.46610169491525416,0.7857142857142857,0.1774193548387097,249517,9,153,33,3,"['ENSMUSG00000049100', 'ENSMUSG00000028172', 'ENSMUSG00000049436']",0.022977935150265694
4.1,supertype,0370 CEA-BST Six3 Cyp26b1 Gaba_4,194,0.6336405529953917,0.9166666666666666,0.28350515463917525,249513,5,139,55,3,"['ENSMUSG00000010461', 'ENSMUSG00000048562', 'ENSMUSG00000049436']",0.04601725563406944
4.1,supertype,0371 CEA-BST Six3 Cyp26b1 Gaba_5,100,0.3313253012048193,0.3793103448275862,0.22,249576,36,78,22,4,"['ENSMUSG00000075270', 'ENSMUSG00000027210', 'ENSMUSG00000010136', 'ENSMUSG00000049436']",0.03114258497953415
4.1,supertype,0372 CEA-BST Six3 Cyp26b1 Gaba_6,82,0.2816901408450704,0.5333333333333333,0.0975609756097561,249623,7,74,8,5,"['ENSMUSG00000019986', 'ENSMUSG00000048562', 'ENSMUSG00000022055', 'ENSMUSG00000049436', 'ENSMUSG00000024027']",0.0009771110489964485
4.1,supertype,0373 CEA-AAA-BST Six3 Sp9 Gaba_1,300,0.40039062500000006,0.7735849056603774,0.13666666666666666,249400,12,259,41,4,"['ENSMUSG00000010175', 'ENSMUSG00000027210', 'ENSMUSG00000019890', 'ENSMUSG00000020950']",0.0026092049665749073
4.1,supertype,0374 CEA-AAA-BST Six3 Sp9 Gaba_2,289,0.017064846416382253,1.0,0.0034602076124567475,249423,0,288,1,6,"['ENSMUSG00000027168', 'ENSMUSG00000016386', 'ENSMUSG00000028004', 'ENSMUSG00000027966', 'ENSMUSG00000034185', 'ENSMUSG00000029563']",0.0028877253644168377
4.1,supertype,0375 CEA-AAA-BST Six3 Sp9 Gaba_3,150,0.4054054054054054,1.0,0.12,249562,0,132,18,5,"['ENSMUSG00000027210', 'ENSMUSG00000019890', 'ENSMUSG00000040856', 'ENSMUSG00000093460', 'ENSMUSG00000025592']",0.018606627359986305
4.1,supertype,0376 CEA-AAA-BST Six3 Sp9 Gaba_4,250,0.10638297872340426,0.75,0.024,249460,2,244,6,4,"['ENSMUSG00000020178', 'ENSMUSG00000055639', 'ENSMUSG00000090223', 'ENSMUSG00000069372']",0.0018225973471999168
4.1,supertype,0377 CEA-AAA-BST Six3 Sp9 Gaba_5,50,0.0,0.0,0.0,249662,0,50,0,3,"['ENSMUSG00000027168', 'ENSMUSG00000034185', 'ENSMUSG00000052942']",0.012719640508294106
4.1,supertype,0378 CEA-AAA-BST Six3 Sp9 Gaba_6,50,0.30303030303030304,1.0,0.08,249662,0,46,4,2,"['ENSMUSG00000020178', 'ENSMUSG00000045532']",0.06712590157985687
4.1,supertype,0379 CEA-AAA-BST Six3 Sp9 Gaba_7,50,0.30303030303030304,1.0,0.08,249662,0,46,4,5,"['ENSMUSG00000049630', 'ENSMUSG00000034151', 'ENSMUSG00000053626', 'ENSMUSG00000019888', 'ENSMUSG00000038805']",0.007657486479729414
4.1,supertype,0380 CEA-AAA-BST Six3 Sp9 Gaba_8,100,0.0,0.0,0.0,249610,2,100,0,5,"['ENSMUSG00000027168', 'ENSMUSG00000047712', 'ENSMUSG00000112117', 'ENSMUSG00000046215', 'ENSMUSG00000042514']",0.004044895991683006
4.1,supertype,0381 ACB-BST-FS D1 Gaba_1,142,0.28761061946902655,0.6190476190476191,0.09154929577464789,249562,8,129,13,6,"['ENSMUSG00000078137', 'ENSMUSG00000027400', 'ENSMUSG00000047935', 'ENSMUSG00000021647', 'ENSMUSG00000038805', 'ENSMUSG00000062393']",0.00878082774579525
4.1,supertype,0382 ACB-BST-FS D1 Gaba_2,200,0.25000000000000006,0.8666666666666667,0.065,249510,2,187,13,6,"['ENSMUSG00000046593', 'ENSMUSG00000029563', 'ENSMUSG00000031932', 'ENSMUSG00000032511', 'ENSMUSG00000069171', 'ENSMUSG00000042258']",0.005149910692125559
4.1,supertype,0383 ACB-BST-FS D1 Gaba_3,180,0.6485849056603774,0.9016393442622951,0.3055555555555556,249526,6,125,55,3,"['ENSMUSG00000027210', 'ENSMUSG00000019935', 'ENSMUSG00000085139']",0.04490331560373306
4.1,supertype,0384 CEA-BST Ebf1 Pdyn Gaba_1,136,0.0986842105263158,0.75,0.022058823529411766,249575,1,133,3,6,"['ENSMUSG00000042429', 'ENSMUSG00000047907', 'ENSMUSG00000034185', 'ENSMUSG00000057098', 'ENSMUSG00000042258', 'ENSMUSG00000038805']",0.0016500039491802454
4.1,supertype,0385 CEA-BST Ebf1 Pdyn Gaba_2,150,0.6629834254143646,0.9056603773584906,0.32,249557,5,102,48,3,"['ENSMUSG00000042607', 'ENSMUSG00000061762', 'ENSMUSG00000021765']",0.013997253030538559
4.1,supertype,0386 CEA-BST Ebf1 Pdyn Gaba_3,250,0.418848167539267,0.9696969696969697,0.128,249461,1,218,32,3,"['ENSMUSG00000027210', 'ENSMUSG00000050074', 'ENSMUSG00000011171']",0.0595608651638031
4.1,supertype,0387 CEA-BST Ebf1 Pdyn Gaba_4,149,0.39170506912442393,1.0,0.11409395973154363,249563,0,132,17,4,"['ENSMUSG00000025400', 'ENSMUSG00000057098', 'ENSMUSG00000051146', 'ENSMUSG00000038805']",0.005985584110021591
4.1,supertype,0388 CEA-BST Ebf1 Pdyn Gaba_5,162,0.5338983050847457,0.5887850467289719,0.3888888888888889,249506,44,99,63,3,"['ENSMUSG00000032332', 'ENSMUSG00000042258', 'ENSMUSG00000023046']",0.017321228981018066
4.1,supertype,0389 CEA-BST Ebf1 Pdyn Gaba_6,100,0.8442982456140351,0.8651685393258427,0.77,249600,12,23,77,2,"['ENSMUSG00000037771', 'ENSMUSG00000022479']",0.3031037747859955
4.1,supertype,0390 CEA-BST Ebf1 Pdyn Gaba_7,50,0.569620253164557,0.6666666666666666,0.36,249653,9,32,18,3,"['ENSMUSG00000027168', 'ENSMUSG00000020902', 'ENSMUSG00000024027']",0.014891397207975388
4.1,supertype,0391 CEA-BST Ebf1 Pdyn Gaba_8,100,0.5902777777777778,0.6144578313253012,0.51,249580,32,49,51,3,"['ENSMUSG00000027400', 'ENSMUSG00000042258', 'ENSMUSG00000021803']",0.025454416871070862
4.1,supertype,0392 CEA-BST Rai14 Pdyn Crh Gaba_1,100,0.5133928571428571,0.7419354838709677,0.23,249604,8,77,23,2,"['ENSMUSG00000032259', 'ENSMUSG00000032343']",0.17781159281730652
4.1,supertype,0393 CEA-BST Rai14 Pdyn Crh Gaba_2,100,0.20833333333333334,1.0,0.05,249612,0,95,5,3,"['ENSMUSG00000026787', 'ENSMUSG00000049796', 'ENSMUSG00000041731']",0.05966297164559364
4.1,supertype,0394 BST-SI-AAA Six3 Slc22a3 Gaba_1,150,0.39999999999999997,0.8,0.13333333333333333,249557,5,130,20,4,"['ENSMUSG00000090125', 'ENSMUSG00000034324', 'ENSMUSG00000042258', 'ENSMUSG00000023828']",0.009749873541295528
4.1,supertype,0395 BST-SI-AAA Six3 Slc22a3 Gaba_2,200,0.46874999999999994,0.6774193548387096,0.21,249492,20,158,42,3,"['ENSMUSG00000048776', 'ENSMUSG00000001988', 'ENSMUSG00000023828']",0.0574493408203125
4.1,supertype,0396 SI-MPO-LPO Lhx8 Gaba_1,517,0.5676442762535479,0.8888888888888888,0.23210831721470018,249180,15,397,120,4,"['ENSMUSG00000034486', 'ENSMUSG00000037771', 'ENSMUSG00000096225', 'ENSMUSG00000009734']",0.010549722239375114
4.1,supertype,0397 SI-MPO-LPO Lhx8 Gaba_2,493,0.2576489533011272,1.0,0.06490872210953347,249219,0,461,32,4,"['ENSMUSG00000049796', 'ENSMUSG00000019803', 'ENSMUSG00000020160', 'ENSMUSG00000062393']",0.02011299692094326
4.1,supertype,0398 SI-MPO-LPO Lhx8 Gaba_3,328,0.5579584775086506,0.6231884057971014,0.3932926829268293,249306,78,199,129,2,"['ENSMUSG00000096225', 'ENSMUSG00000029236']",0.017200540751218796
4.1,supertype,0399 SI-MPO-LPO Lhx8 Gaba_4,238,0.3189300411522634,0.5,0.13025210084033614,249443,31,207,31,3,"['ENSMUSG00000096225', 'ENSMUSG00000045404', 'ENSMUSG00000085139']",0.022524993866682053
4.1,supertype,0400 SI-MPO-LPO Lhx8 Gaba_5,180,0.5258620689655172,0.61,0.3388888888888889,249493,39,119,61,3,"['ENSMUSG00000034486', 'ENSMUSG00000067724', 'ENSMUSG00000019890']",0.029285475611686707
4.1,supertype,0401 SI-MPO-LPO Lhx8 Gaba_6,48,0.24484536082474226,0.2235294117647059,0.3958333333333333,249598,66,29,19,2,"['ENSMUSG00000026890', 'ENSMUSG00000072944']",0.5046519637107849
4.1,supertype,0402 MPO-ADP Lhx8 Gaba_1,136,0.48423423423423423,0.5584415584415584,0.3161764705882353,249542,34,93,43,3,"['ENSMUSG00000096225', 'ENSMUSG00000090125', 'ENSMUSG00000100005']",0.009733768180012703
