ID	TYPE	NAME
ID	SC %	A rdfs:label
NCBIGene:497097	SO:0000704	Xkr4 (Mmus)
NCBIGene:100038975	SO:0000704	Gm1992 (Mmus)
NCBIGene:100503874	SO:0000704	Gm19938 (Mmus)
ensembl:ENSMUSG00000102343	SO:0000704	Gm37381 (Mmus)
NCBIGene:19888	SO:0000704	Rp1 (Mmus)
NCBIGene:20671	SO:0000704	Sox17 (Mmus)
ensembl:ENSMUSG00000104238	SO:0000704	Gm37587 (Mmus)
NCBIGene:108167609	SO:0000704	Gm37323 (Mmus)
NCBIGene:27395	SO:0000704	Mrpl15 (Mmus)
NCBIGene:18777	SO:0000704	Lypla1 (Mmus)
NCBIGene:21399	SO:0000704	Tcea1 (Mmus)
NCBIGene:58175	SO:0000704	Rgs20 (Mmus)
NCBIGene:102631647	SO:0000704	Gm16041 (Mmus)
NCBIGene:108664	SO:0000704	Atp6v1h (Mmus)
NCBIGene:18387	SO:0000704	Oprk1 (Mmus)
NCBIGene:226304	SO:0000704	Npbwr1 (Mmus)
NCBIGene:12421	SO:0000704	Rb1cc1 (Mmus)
NCBIGene:654788	SO:0000704	4732440D04Rik (Mmus)
NCBIGene:620393	SO:0000704	Alkal1 (Mmus)
NCBIGene:240690	SO:0000704	St18 (Mmus)
NCBIGene:319263	SO:0000704	Pcmtd1 (Mmus)
NCBIGene:102632124	SO:0000704	Gm26901 (Mmus)
NCBIGene:102632303	SO:0000704	Gm30414 (Mmus)
NCBIGene:71096	SO:0000704	Sntg1 (Mmus)
NCBIGene:59014	SO:0000704	Rrs1 (Mmus)
NCBIGene:76187	SO:0000704	Adhfe1 (Mmus)
NCBIGene:72481	SO:0000704	2610203C22Rik (Mmus)
NCBIGene:76982	SO:0000704	Vxn (Mmus)
ensembl:ENSMUSG00000099827	SO:0000704	Gm29520 (Mmus)
NCBIGene:17864	SO:0000704	Mybl1 (Mmus)
NCBIGene:70675	SO:0000704	Vcpip1 (Mmus)
NCBIGene:105243859	SO:0000704	1700034P13Rik (Mmus)
NCBIGene:170755	SO:0000704	Sgk3 (Mmus)
NCBIGene:240697	SO:0000704	Mcmdc2 (Mmus)
NCBIGene:73824	SO:0000704	Snhg6 (Mmus)
NCBIGene:100039596	SO:0000704	Tcf24 (Mmus)
NCBIGene:69312	SO:0000704	Ppp1r42 (Mmus)
ensembl:ENSMUSG00000087199	SO:0000704	Gm15818 (Mmus)
NCBIGene:26754	SO:0000704	Cops5 (Mmus)
NCBIGene:211660	SO:0000704	Cspp1 (Mmus)
NCBIGene:211673	SO:0000704	Arfgef1 (Mmus)
NCBIGene:329093	SO:0000704	Cpa6 (Mmus)
NCBIGene:109294	SO:0000704	Prex2 (Mmus)
NCBIGene:320492	SO:0000704	A830018L16Rik (Mmus)
NCBIGene:329096	SO:0000704	Gm17644 (Mmus)
ensembl:ENSMUSG00000101314	SO:0000704	Gm29663 (Mmus)
NCBIGene:240725	SO:0000704	Sulf1 (Mmus)
NCBIGene:240726	SO:0000704	Slco5a1 (Mmus)
ensembl:ENSMUSG00000099498	SO:0000704	Gm29283 (Mmus)
NCBIGene:383491	SO:0000704	Prdm14 (Mmus)
NCBIGene:17978	SO:0000704	Ncoa2 (Mmus)
ensembl:ENSMUSG00000101476	SO:0000704	Gm29570 (Mmus)
NCBIGene:72265	SO:0000704	Tram1 (Mmus)
NCBIGene:212442	SO:0000704	Lactb2 (Mmus)
NCBIGene:381246	SO:0000704	Xkr9 (Mmus)
NCBIGene:14048	SO:0000704	Eya1 (Mmus)
NCBIGene:105243866	SO:0000704	Gm9947 (Mmus)
NCBIGene:17681	SO:0000704	Msc (Mmus)
NCBIGene:277328	SO:0000704	Trpa1 (Mmus)
NCBIGene:98741	SO:0000704	Kcnb2 (Mmus)
NCBIGene:21749	SO:0000704	Terf1 (Mmus)
NCBIGene:226866	SO:0000704	Sbspon (Mmus)
NCBIGene:75799	SO:0000704	4930444P10Rik (Mmus)
NCBIGene:19989	SO:0000704	Rpl7 (Mmus)
NCBIGene:98711	SO:0000704	Rdh10 (Mmus)
ensembl:ENSMUSG00000100868	SO:0000704	Gm28095 (Mmus)
NCBIGene:29819	SO:0000704	Stau2 (Mmus)
NCBIGene:102634042	SO:0000704	Gm7568 (Mmus)
NCBIGene:66799	SO:0000704	Ube2w (Mmus)
NCBIGene:67923	SO:0000704	Eloc (Mmus)
NCBIGene:329101	SO:0000704	D030040B21Rik (Mmus)
NCBIGene:70397	SO:0000704	Tmem70 (Mmus)
NCBIGene:17087	SO:0000704	Ly96 (Mmus)
ensembl:ENSMUSG00000101640	SO:0000704	Gm28376 (Mmus)
NCBIGene:57339	SO:0000704	Jph1 (Mmus)
NCBIGene:102634310	SO:0000704	Gm28783 (Mmus)
NCBIGene:14545	SO:0000704	Gdap1 (Mmus)
NCBIGene:102634541	SO:0000704	Gm28784 (Mmus)
NCBIGene:94227	SO:0000704	Pi15 (Mmus)
NCBIGene:102634738	SO:0000704	Gm28154 (Mmus)
NCBIGene:102634913	SO:0000704	Gm16070 (Mmus)
NCBIGene:83691	SO:0000704	Crispld1 (Mmus)
NCBIGene:105243868	SO:0000704	Gm28153 (Mmus)
ensembl:ENSMUSG00000109887	SO:0000704	Gm28756 (Mmus)
NCBIGene:78081	SO:0000704	Crisp4 (Mmus)
NCBIGene:654460	SO:0000704	Defb18 (Mmus)
NCBIGene:77673	SO:0000704	Defb41 (Mmus)
NCBIGene:102635013	SO:0000704	Gm15825 (Mmus)
NCBIGene:226896	SO:0000704	Tfap2d (Mmus)
NCBIGene:21419	SO:0000704	Tfap2b (Mmus)
NCBIGene:105243870	SO:0000704	Gm28340 (Mmus)
NCBIGene:241035	SO:0000704	Pkhd1 (Mmus)
NCBIGene:75028	SO:0000704	4930486I03Rik (Mmus)
NCBIGene:105661730	SO:0000704	Gm28653 (Mmus)
NCBIGene:16171	SO:0000704	Il17a (Mmus)
NCBIGene:257630	SO:0000704	Il17f (Mmus)
NCBIGene:17215	SO:0000704	Mcm3 (Mmus)
ensembl:ENSMUSG00000102121	SO:0000704	Gm28065 (Mmus)
NCBIGene:77741	SO:0000704	6720483E21Rik (Mmus)
NCBIGene:74229	SO:0000704	Paqr8 (Mmus)
NCBIGene:71877	SO:0000704	Efhc1 (Mmus)
NCBIGene:170829	SO:0000704	Tram2 (Mmus)
ensembl:ENSMUSG00000099971	SO:0000704	Gm28287 (Mmus)
NCBIGene:75712	SO:0000704	Tmem14a (Mmus)
NCBIGene:14859	SO:0000704	Gsta3 (Mmus)
NCBIGene:102635593	SO:0000704	Gm28836 (Mmus)
NCBIGene:368204	SO:0000704	Khdc1a (Mmus)
NCBIGene:433278	SO:0000704	Khdc1c (Mmus)
NCBIGene:98582	SO:0000704	Khdc1b (Mmus)
NCBIGene:226922	SO:0000704	Kcnq5 (Mmus)
NCBIGene:116837	SO:0000704	Rims1 (Mmus)
NCBIGene:102632273	SO:0000704	Gm29506 (Mmus)
NCBIGene:66755	SO:0000704	4933415F23Rik (Mmus)
ensembl:ENSMUSG00000097970	SO:0000704	Gm27028 (Mmus)
ensembl:ENSMUSG00000100775	SO:0000704	Gm29107 (Mmus)
NCBIGene:70155	SO:0000704	Ogfrl1 (Mmus)
NCBIGene:105243890	SO:0000704	Gm28822 (Mmus)
NCBIGene:280645	SO:0000704	B3gat2 (Mmus)
NCBIGene:98366	SO:0000704	Smap1 (Mmus)
NCBIGene:68002	SO:0000704	Sdhaf4 (Mmus)
NCBIGene:68187	SO:0000704	Fam135a (Mmus)
NCBIGene:12839	SO:0000704	Col9a1 (Mmus)
NCBIGene:12823	SO:0000704	Col19a1 (Mmus)
NCBIGene:68421	SO:0000704	Lmbrd1 (Mmus)
ensembl:ENSMUSG00000100483	SO:0000704	Gm28237 (Mmus)
NCBIGene:105243892	SO:0000704	Gm29414 (Mmus)
NCBIGene:210933	SO:0000704	Adgrb3 (Mmus)
NCBIGene:210940	SO:0000704	4931408C20Rik (Mmus)
NCBIGene:433281	SO:0000704	Gm5524 (Mmus)
NCBIGene:210962	SO:0000704	Gm597 (Mmus)
NCBIGene:791350	SO:0000704	Gm9898 (Mmus)
NCBIGene:213109	SO:0000704	Phf3 (Mmus)
NCBIGene:19243	SO:0000704	Ptp4a1 (Mmus)
NCBIGene:19243	SO:0000704	Ptp4a1 (Mmus)
NCBIGene:435615	SO:0000704	Gm5698 (Mmus)
NCBIGene:70988	SO:0000704	4931428L18Rik (Mmus)
NCBIGene:102634159	SO:0000704	Gm28644 (Mmus)
NCBIGene:102634543	SO:0000704	Gm29128 (Mmus)
NCBIGene:266744	SO:0000704	Lgsn (Mmus)
NCBIGene:74708	SO:0000704	Pih1d3 (Mmus)
NCBIGene:170771	SO:0000704	Khdrbs2 (Mmus)
NCBIGene:408191	SO:0000704	Gm5415 (Mmus)
ensembl:ENSMUSG00000102917	SO:0000704	Gm37724 (Mmus)
ensembl:ENSMUSG00000104230	SO:0000704	Gm37591 (Mmus)
NCBIGene:19076	SO:0000704	Prim2 (Mmus)
NCBIGene:19335	SO:0000704	Rab23 (Mmus)
NCBIGene:213539	SO:0000704	Bag2 (Mmus)
NCBIGene:98403	SO:0000704	Zfp451 (Mmus)
NCBIGene:320705	SO:0000704	Bend6 (Mmus)
NCBIGene:13518	SO:0000704	Dst (Mmus)
NCBIGene:108167617	SO:0000704	Gm26788 (Mmus)
ensembl:ENSMUSG00000104397	SO:0000704	Gm37958 (Mmus)
NCBIGene:118567733	SO:0000704	Gm37233 (Mmus)
NCBIGene:69668	SO:0000704	Ccdc115 (Mmus)
ensembl:ENSMUSG00000101711	SO:0000704	Gm28306 (Mmus)
NCBIGene:27993	SO:0000704	Imp4 (Mmus)
NCBIGene:19253	SO:0000704	Ptpn18 (Mmus)
NCBIGene:118567734	SO:0000704	Gm28417 (Mmus)
NCBIGene:75883	SO:0000704	4930568A12Rik (Mmus)
NCBIGene:21755	SO:0000704	Prss39 (Mmus)
NCBIGene:12627	SO:0000704	Cfc1 (Mmus)
NCBIGene:21756	SO:0000704	Prss40 (Mmus)
NCBIGene:73589	SO:0000704	1700101I19Rik (Mmus)
NCBIGene:211383	SO:0000704	Amer3 (Mmus)
NCBIGene:226970	SO:0000704	Arhgef4 (Mmus)
NCBIGene:121811709	SO:0000704	Arhgef4 (Mmus)
ensembl:ENSMUSG00000104002	SO:0000704	Gm38336 (Mmus)
NCBIGene:214469	SO:0000704	Fam168b (Mmus)
NCBIGene:226971	SO:0000704	Plekhb2 (Mmus)
ensembl:ENSMUSG00000104417	SO:0000704	Gm37068 (Mmus)
ensembl:ENSMUSG00000101714	SO:0000704	Gm28415 (Mmus)
NCBIGene:68483	SO:0000704	1110002O04Rik (Mmus)
ensembl:ENSMUSG00000102279	SO:0000704	Gm37146 (Mmus)
NCBIGene:102636039	SO:0000704	Gm33222 (Mmus)
NCBIGene:78033	SO:0000704	4930535G08Rik (Mmus)
NCBIGene:50785	SO:0000704	Hs6st1 (Mmus)
ensembl:ENSMUSG00000104523	SO:0000704	Gm37335 (Mmus)
NCBIGene:102636118	SO:0000704	Gm33280 (Mmus)
NCBIGene:320011	SO:0000704	Uggt1 (Mmus)
NCBIGene:214854	SO:0000704	Neurl3 (Mmus)
NCBIGene:214855	SO:0000704	Arid5a (Mmus)
NCBIGene:73807	SO:0000704	4930403P22Rik (Mmus)
NCBIGene:226976	SO:0000704	Kansl3 (Mmus)
NCBIGene:100534273	SO:0000704	Fer1l5 (Mmus)
NCBIGene:214895	SO:0000704	Lman2l (Mmus)
NCBIGene:94220	SO:0000704	Cnnm4 (Mmus)
NCBIGene:94218	SO:0000704	Cnnm3 (Mmus)
ensembl:ENSMUSG00000102845	SO:0000704	Gm38033 (Mmus)
NCBIGene:78321	SO:0000704	Ankrd23 (Mmus)
NCBIGene:109346	SO:0000704	Ankrd39 (Mmus)
NCBIGene:20353	SO:0000704	Sema4c (Mmus)
NCBIGene:319678	SO:0000704	D430040D24Rik (Mmus)
NCBIGene:381337	SO:0000704	Fam178b (Mmus)
NCBIGene:12859	SO:0000704	Cox5b (Mmus)
NCBIGene:226977	SO:0000704	Actr1b (Mmus)
NCBIGene:71166	SO:0000704	4933424G06Rik (Mmus)
NCBIGene:102636476	SO:0000704	Gm33533 (Mmus)
