defined_class	prefLabel	Curated_synonyms	Classification	Classification_comment	Classification_pub	Expresses	Expresses_comment	Expresses_pub	Projection_type	Layers	Cross_species_text	Comment
http://purl.obolibrary.org/obo/PCL_0111624	1624 AVPV-MEPO Tbr1 Glut											
http://purl.obolibrary.org/obo/PCL_0111625	1625 AVPV-MEPO Tbr1 Glut											
http://purl.obolibrary.org/obo/PCL_0111626	1626 AVPV-MEPO Tbr1 Glut											
http://purl.obolibrary.org/obo/PCL_0111627	1627 AVPV-MEPO Tbr1 Glut											
http://purl.obolibrary.org/obo/PCL_0111628	1628 AVPV-MEPO Tbr1 Glut											
http://purl.obolibrary.org/obo/PCL_0111629	1629 AVPV-MEPO Tbr1 Glut											
http://purl.obolibrary.org/obo/PCL_0111630	1630 AVPV-MEPO Tbr1 Glut											
http://purl.obolibrary.org/obo/PCL_0111631	1631 AVPV-MEPO Tbr1 Glut											
http://purl.obolibrary.org/obo/PCL_0111632	1632 AVPV-MEPO Tbr1 Glut											
http://purl.obolibrary.org/obo/PCL_0111633	1633 AVPV-MEPO Tbr1 Glut											
http://purl.obolibrary.org/obo/PCL_0111634	1634 AVPV-MEPO Tbr1 Glut											
http://purl.obolibrary.org/obo/PCL_0111635	1635 AVPV-MEPO Tbr1 Glut											
http://purl.obolibrary.org/obo/PCL_0111636	1636 AVPV-MEPO Tbr1 Glut											
http://purl.obolibrary.org/obo/PCL_0111637	1637 AVPV-MEPO Tbr1 Glut											
http://purl.obolibrary.org/obo/PCL_0111638	1638 AVPV-MEPO Tbr1 Glut											
http://purl.obolibrary.org/obo/PCL_0111639	1639 AVPV-MEPO Tbr1 Glut											
http://purl.obolibrary.org/obo/PCL_0111640	1640 AVPV-MEPO Tbr1 Glut											
http://purl.obolibrary.org/obo/PCL_0111641	1641 AVPV-MEPO Tbr1 Glut											
http://purl.obolibrary.org/obo/PCL_0111642	1642 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111643	1643 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111644	1644 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111645	1645 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111646	1646 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111647	1647 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111648	1648 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111649	1649 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111650	1650 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111651	1651 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111652	1652 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111653	1653 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111654	1654 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111655	1655 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111656	1656 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111657	1657 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111658	1658 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111659	1659 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111660	1660 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111661	1661 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111662	1662 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111663	1663 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111664	1664 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111665	1665 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111666	1666 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111667	1667 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111668	1668 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111669	1669 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111670	1670 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111671	1671 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111672	1672 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111673	1673 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111674	1674 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111675	1675 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111676	1676 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111677	1677 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111678	1678 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111679	1679 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111680	1680 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111681	1681 SI-MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111682	1682 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111683	1683 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111684	1684 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111685	1685 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111686	1686 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111687	1687 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111688	1688 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111689	1689 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111690	1690 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111691	1691 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111692	1692 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111693	1693 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111694	1694 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111695	1695 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111696	1696 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111697	1697 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111698	1698 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111699	1699 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111700	1700 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111701	1701 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111702	1702 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111703	1703 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111704	1704 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111705	1705 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111706	1706 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111707	1707 MPO-LPO Lhx8 Gaba											
http://purl.obolibrary.org/obo/PCL_0111708	1708 MEA-BST Lhx6 Zfhx3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111709	1709 MEA-BST Lhx6 Zfhx3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111710	1710 MEA-BST Lhx6 Zfhx3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111711	1711 MEA-BST Lhx6 Zfhx3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111712	1712 MEA-BST Lhx6 Zfhx3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111713	1713 MEA-BST Lhx6 Zfhx3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111714	1714 MEA-BST Lhx6 Zfhx3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111715	1715 MEA-BST Lhx6 Zfhx3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111716	1716 MEA-BST Lhx6 Zfhx3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111717	1717 MEA-BST Lhx6 Zfhx3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111718	1718 BST Tac2 Gaba											
http://purl.obolibrary.org/obo/PCL_0111719	1719 BST Tac2 Gaba											
http://purl.obolibrary.org/obo/PCL_0111720	1720 BST Tac2 Gaba											
http://purl.obolibrary.org/obo/PCL_0111721	1721 BST Tac2 Gaba											
http://purl.obolibrary.org/obo/PCL_0111722	1722 BST Tac2 Gaba											
http://purl.obolibrary.org/obo/PCL_0111723	1723 BST Tac2 Gaba											
http://purl.obolibrary.org/obo/PCL_0111724	1724 BST Tac2 Gaba											
http://purl.obolibrary.org/obo/PCL_0111725	1725 BST Tac2 Gaba											
http://purl.obolibrary.org/obo/PCL_0111726	1726 BST Tac2 Gaba											
http://purl.obolibrary.org/obo/PCL_0111727	1727 BST Tac2 Gaba											
http://purl.obolibrary.org/obo/PCL_0111728	1728 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111729	1729 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111730	1730 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111731	1731 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111732	1732 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111733	1733 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111734	1734 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111735	1735 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111736	1736 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111737	1737 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111738	1738 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111739	1739 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111740	1740 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111741	1741 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111742	1742 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111743	1743 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111744	1744 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111745	1745 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111746	1746 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111747	1747 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111748	1748 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111749	1749 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111750	1750 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111751	1751 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111752	1752 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111753	1753 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111754	1754 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111755	1755 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111756	1756 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111757	1757 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111758	1758 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111759	1759 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111760	1760 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111761	1761 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111762	1762 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111763	1763 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111764	1764 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111765	1765 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111766	1766 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111767	1767 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111768	1768 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111769	1769 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111770	1770 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111771	1771 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111772	1772 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111773	1773 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111774	1774 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111775	1775 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111776	1776 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111777	1777 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111778	1778 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111779	1779 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111780	1780 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111781	1781 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111782	1782 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111783	1783 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111784	1784 PVR Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111785	1785 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111786	1786 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111787	1787 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111788	1788 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111789	1789 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111790	1790 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111791	1791 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111792	1792 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111793	1793 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111794	1794 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111795	1795 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111796	1796 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111797	1797 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111798	1798 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111799	1799 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111800	1800 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111801	1801 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111802	1802 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111803	1803 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111804	1804 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111805	1805 PVH-PVi Six3 Prox1 Gaba											
http://purl.obolibrary.org/obo/PCL_0111806	1806 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111807	1807 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111808	1808 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111809	1809 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111810	1810 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111811	1811 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111812	1812 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111813	1813 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111814	1814 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111815	1815 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111816	1816 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111817	1817 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111818	1818 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111819	1819 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111820	1820 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111821	1821 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111822	1822 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111823	1823 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111824	1824 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111825	1825 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111826	1826 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111827	1827 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111828	1828 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111829	1829 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111830	1830 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111831	1831 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111832	1832 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111833	1833 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111834	1834 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111835	1835 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111836	1836 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111837	1837 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111838	1838 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111839	1839 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111840	1840 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111841	1841 LHA-SBPV-AHN Gaba											
http://purl.obolibrary.org/obo/PCL_0111842	1842 PVa-ARH Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111843	1843 PVa-ARH Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111844	1844 PVa-ARH Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111845	1845 PVa-ARH Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111846	1846 PVa-ARH Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111847	1847 PVa-ARH Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111848	1848 PVa-ARH Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111849	1849 PVa-ARH Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111850	1850 PVa-ARH Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111851	1851 PVa-ARH Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111852	1852 PVa-ARH Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111853	1853 PVa-ARH Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111854	1854 PVa-ARH Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111855	1855 PVa-ARH Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111856	1856 PVa-ARH Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111857	1857 PVa-ARH Six3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111858	1858 AHN Onecut3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111859	1859 AHN Onecut3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111860	1860 AHN Onecut3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111861	1861 AHN Onecut3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111862	1862 AHN Onecut3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111863	1863 AHN Onecut3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111864	1864 AHN Onecut3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111865	1865 AHN Onecut3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111866	1866 AHN Onecut3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111867	1867 AHN Onecut3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111868	1868 AHN Onecut3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111869	1869 AHN Onecut3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111870	1870 AHN Onecut3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111871	1871 AHN Onecut3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111872	1872 AHN Onecut3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111873	1873 AHN Onecut3 Gaba											
http://purl.obolibrary.org/obo/PCL_0111874	1874 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111875	1875 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111876	1876 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111877	1877 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111878	1878 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111879	1879 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111880	1880 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111881	1881 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111882	1882 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111883	1883 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111884	1884 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111885	1885 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111886	1886 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111887	1887 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111888	1888 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111889	1889 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111890	1890 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111891	1891 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111892	1892 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111893	1893 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111894	1894 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111895	1895 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111896	1896 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111897	1897 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111898	1898 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111899	1899 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111900	1900 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111901	1901 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111902	1902 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111903	1903 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111904	1904 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111905	1905 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111906	1906 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111907	1907 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111908	1908 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111909	1909 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111910	1910 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111911	1911 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111912	1912 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111913	1913 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111914	1914 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111915	1915 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111916	1916 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111917	1917 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111918	1918 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111919	1919 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111920	1920 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111921	1921 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111922	1922 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111923	1923 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111924	1924 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111925	1925 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111926	1926 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111927	1927 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111928	1928 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111929	1929 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111930	1930 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111931	1931 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111932	1932 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111933	1933 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111934	1934 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111935	1935 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111936	1936 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111937	1937 ZI Pax6 Gaba											
http://purl.obolibrary.org/obo/PCL_0111938	1938 ZI Pax6 Gaba											
